Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__komagataeibacter	0.00648356802797688	0.00592813200481538	0.00733148855535838	0.00571268125628208	0.00540232043034564	0.00599327181550941	0.00579021222525443	0.00477863668306395	0.00540066015128202	0.00685375439109829	0.00610370090961291	0.00735285874531873
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__komagataeibacter|s__komagataeibacter_europaeus	0.000946715685501049	0.000598251853696965	0.000563960658104491	0.000522729003842805	0.000695348174202904	0.000687752503419112	0.00067885246778845	0.000667603654251581	0.000988356106116971	0.0007578670720926	0.000742778417571941	0.000725394136309472
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__komagataeibacter|s__komagataeibacter_medellinensis	0.0011188458101376	0.000924571046622583	0.00120311607062291	0.00104545800768561	0.000427906568740248	0.000589502145787811	0.000758717463998856	0	0	0.000889670041152182	0.000742778417571941	0.00131889842965358
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__komagataeibacter|s__komagataeibacter_nataicola	0.000459013665697478	0.000652638385851235	0.000601558035311457	0.000485391217854033	0.000347674087101452	0.000458501668946075	0	0	0.000564774917781126	0.000626064103033017	0.000516715420919611	0.000527559371861434
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__komagataeibacter|s__komagataeibacter_oboediens	0.000545078728015756	0.000516672055465561	0	0.000672080147797892	0.000615115692564107	0.00075325274183998	0	0.000597329585382994	0	0.000461310391708539	0.000419831279497184	0.000923228900757509
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__komagataeibacter|s__komagataeibacter_saccharivorans	0.000860650623182772	0.000734218184082639	0.00109032393900202	0.000746755719775436	0.000829068976934231	0.000687752503419112	0.000878514958314465	0.000948699929725931	0.000670670214865088	0.000691965587562808	0.00103343084183922	0.000527559371861434
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__komagataeibacter|s__komagataeibacter_xylinus	0.00246719845312395	0.00239300741478786	0.00379733509790357	0.00212825380135999	0.00238023028861763	0.00275101001367645	0.00343419483704746	0.00249472944483486	0.0031062620477962	0.00339392645328425	0.00258357710459806	0.00326427361339262
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__kozakia	0.000631143790334033	0.000707024918005505	0.00142870033386471	0.000597404575820348	0.000695348174202904	0.00101525369552345	0.000958379954524871	0.000808151791988756	0.00105895297083961	0.000494261133973435	0.000419831279497184	0.00105511874372287
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__kozakia|s__kozakia_baliensis	0.000631143790334033	0.000707024918005505	0.00142870033386471	0.000597404575820348	0.000695348174202904	0.00101525369552345	0.000958379954524871	0.000808151791988756	0.00105895297083961	0.000494261133973435	0.000419831279497184	0.00105511874372287
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__lichenicola	0.0026393285777605	0.00233862088263359	0.0021054531235901	0.00138149808158456	0.00189883539878485	0.00216150786788864	0.00227615239199657	0.00182712579058327	0.00229439810348583	0.00181229082456926	0.00222833525271582	0.00197834764448038
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__lichenicola|s__lichenicola_cladoniae	0.0026393285777605	0.00233862088263359	0.0021054531235901	0.00138149808158456	0.00189883539878485	0.00216150786788864	0.00227615239199657	0.00182712579058327	0.00229439810348583	0.00181229082456926	0.00222833525271582	0.00197834764448038
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__neoasaia	0.000803273914970587	0.000489478789388426	0.000751947544139321	0.000672080147797892	0.000534883210925311	0.000458501668946075	0.000559054973472842	0.000421644413211525	0.00091775924139433	0.0007578670720926	0.000484420707112136	0.00105511874372287
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__neoasaia|s__neoasaia_chiangmaiensis	0.000803273914970587	0.000489478789388426	0.000751947544139321	0.000672080147797892	0.000534883210925311	0.000458501668946075	0.000559054973472842	0.000421644413211525	0.00091775924139433	0.0007578670720926	0.000484420707112136	0.00105511874372287
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__neokomagataea	0.000344260249273109	0	0	0	0	0.000458501668946075	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__neokomagataea|s__neokomagataea_tanensis	0.000344260249273109	0	0	0	0	0.000458501668946075	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__novacetimonas	0.000946715685501049	0.000707024918005505	0.000827142298553253	0.000709417933786664	0.000588371532017842	0.000884253218681716	0.000598987471578044	0.000737877723120169	0.000600073350142447	0.000790817814357495	0.000807367845186893	0.00102214628298153
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__novacetimonas|s__novacetimonas_hansenii	0.000946715685501049	0.000707024918005505	0.000827142298553253	0.000709417933786664	0.000588371532017842	0.000884253218681716	0.000598987471578044	0.000737877723120169	0.000600073350142447	0.000790817814357495	0.000807367845186893	0.00102214628298153
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__oecophyllibacter	0.000401636957485294	0.000571058587619831	0.000563960658104491	0.000560066789831577	0.000588371532017842	0.000393001430525207	0	0.000632466619817287	0.000529476485419806	0	0.000355241851882233	0.000461614450378755
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__oecophyllibacter|s__oecophyllibacter_saccharovorans	0.000401636957485294	0.000571058587619831	0.000563960658104491	0.000560066789831577	0.000588371532017842	0.000393001430525207	0	0.000632466619817287	0.000529476485419806	0	0.000355241851882233	0.000461614450378755
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__parasaccharibacter	0.000372948603379201	0	0	0	0.000374418247647717	0.000327501192104339	0.000439257479157233	0.000456781447645819	0.000388282755974524	0	0.000419831279497184	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__parasaccharibacter|s__parasaccharibacter_apium	0.000372948603379201	0	0	0	0.000374418247647717	0.000327501192104339	0.000439257479157233	0.000456781447645819	0.000388282755974524	0	0.000419831279497184	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseococcus	0.00266801693186659	0.00190352862539944	0.00308298493097122	0.00216559158734876	0.0023267419675251	0.00288201049051819	0.0026754773730486	0.0022487702037948	0.00261208399473771	0.00250425641213207	0.0022606299665233	0.00280265916301387
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseococcus|s__roseococcus_microcysteis	0.00266801693186659	0.00190352862539944	0.00308298493097122	0.00216559158734876	0.0023267419675251	0.00288201049051819	0.0026754773730486	0.0022487702037948	0.00261208399473771	0.00250425641213207	0.0022606299665233	0.00280265916301387
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseomonas	0.0168687522143823	0.0147115569477299	0.0125951213643336	0.0106039312208112	0.00866510801699003	0.0154580562673248	0.013377386865243	0.0121574139142656	0.0142958651063348	0.0165083218747127	0.00949464585939786	0.0152332768624989
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseomonas|s__roseomonas_gilardii	0.00252457516133613	0.00209388148793938	0.0017670767287274	0.00280033394915788	0.00288836933899668	0.0019322570334156	0.00339426233894225	0.00105411103302881	0.00275327772418299	0.00266901012345655	0.00258357710459806	0.00135187089039492
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseomonas|s__roseomonas_haemaphysalidis	0.00258195186954832	0.00236581414871073	0.00297019279935032	0.00280033394915788	0.00171162627496099	0.00255450929841385	0.00279527486736421	0.00221363316936051	0.00254148713001507	0.0022406504740129	0.00158244097656631	0.0031653562311686
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseomonas|s__roseomonas_marmotae	0.0026393285777605	0.00209388148793938	0.0019926609919692	0.00194156487141613	0.00136395218785954	0.00307851120578079	0.00255567987873299	0.00210822206605762	0.00222380123876319	0.00220769973174801	0.0021314511112934	0.00267076932004851
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseomonas|s__roseomonas_mucosa	0.00238113339080567	0.0031272255988705	0.00281980329052245	0	0	0.00327501192104339	0	0.00319747013352073	0	0.00240540418533738	0	0.00243996209485913
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseomonas|s__roseomonas_sp._fdaargos_362	0.00261064022365441	0	0	0	0	0	0	0	0.00264738242709903	0.0022406504740129	0	0.0015826781155843
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__roseomonas|s__roseomonas_sp._ot10	0.00404505792895903	0.00497636769211567	0.00293259542214335	0.00302436066509051	0.00264767189408029	0.00451951645103988	0.00451237228588793	0.00351370344342937	0.00402402128919053	0.00464605465935028	0.00310029252551767	0.00395669528896075
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__swingsia	0.000286883541060924	0.000353512459002752	0.000451168526483593	0	0.000294185766008921	0	0	0.000456781447645819	0	0	0.000355241851882233	0.000395669528896075
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__swingsia|s__swingsia_samuiensis	0	0	0	0	0.000294185766008921	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__swingsia|s__swingsia_sp._f3b2	0.000286883541060924	0.000353512459002752	0.000451168526483593	0	0	0	0	0.000456781447645819	0	0	0.000355241851882233	0.000395669528896075
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae	0.0672168136705745	0.0647743597957351	0.0574863897494511	0.0425277382412111	0.0445290273095321	0.0604239699432506	0.0549071848946541	0.0433239634574842	0.0644196390594097	0.0643527996433412	0.0431457376467875	0.0592844844129286
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum	0.0431185962214569	0.039946907867311	0.0362062742503083	0.0272192459858146	0.027492997041561	0.0368438841117382	0.0339825558875277	0.0263879128601546	0.0402049144595439	0.0413861322847089	0.027289033167317	0.0370940183340071
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_baldaniorum	0.00249588680723004	0.00198510842363084	0.00248142689565976	0.00186688929943859	0.00157790547222967	0.00209600762946777	0.00235601738820697	0.00108924806746311	0.00285917302126695	0.00243835492760228	0.00187309340083359	0.00220915486966975
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_brasilense	0.0120204203704527	0.0112580121559338	0.00958733118777634	0.00694482819391155	0.00770231823732447	0.00998878635918235	0.00934420455661749	0.00776528460997892	0.011789676408681	0.0111373508855347	0.00765384717237174	0.00995768314388456
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_humicireducens	0.00275408199418487	0.00203949495578511	0.00255662165007369	0.00168020036949473	0.00125697554567448	0.00127725464920692	0.00211642239957576	0.00119465917076599	0.00197671221223394	0.0022736012162778	0.00145326212133641	0.00148376073336028
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_lipoferum	0.00172130124636554	0.00217546128617078	0.00165428459710651	0.00138149808158456	0.00157790547222967	0.00219425798709907	0.00199662490526015	0.00172171468728039	0.00162372788862074	0.00230655195854269	0.000807367845186893	0.00230807225189377
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_oryzae	0.00197949643332038	0.0018763353593223	0.00172947935152044	0.00138149808158456	0.00136395218785954	0.0018340066757843	0.00187682741094454	0.00147575544624034	0.00197671221223394	0.00161458637097989	0.00171161983179621	0.00168159549780832
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_ramasamyi	0.00258195186954832	0.00236581414871073	0.00206785574638313	0.00123214693762947	0.00141744050895207	0.00232525846394081	0.00147750242989251	0.00137034434293746	0.00201201064459526	0.00210884750495332	0.00109802026945417	0.00243996209485913
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_sp._b510	0.00327047236809453	0.00231142761655646	0.00338376394862694	0.00227760494531508	0.00173837043550726	0.00229250834473037	0.00299493735789022	0.00186226282501757	0.00317685891251884	0.00250425641213207	0.00171161983179621	0.00267076932004851
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_sp._tsa2s	0.00246719845312395	0.00274651987379061	0.00218064787800403	0.00268832059119157	0.00203255620151618	0.00284926037130775	0.00287513986357461	0.0016865776528461	0.00342394793904808	0.00319622199969488	0.00222833525271582	0.00270374178078985
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_sp._tsh100	0.00252457516133613	0.00280090640594488	0.00195506361476223	0.0014561736535621	0.00157790547222967	0.00255450929841385	0.00203655740336535	0.00193253689388616	0.00240029340056979	0.0022736012162778	0.00138867269372146	0.00243996209485913
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_sp._tsh58	0.00312703059756407	0.00214826802009365	0.0019926609919692	0.00141883586757333	0.00203255620151618	0.00222700810630951	0.0013976374336821	0.0016865776528461	0.00250618869765375	0.00280081309251613	0.00148555683514388	0.00230807225189377
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_thermophilum	0.00493439690624789	0.00454127543488151	0.00428610100159413	0.00283767173514666	0.00320929926555186	0.00415926513972511	0.00327446484462664	0.0028109627547435	0.00409461815391317	0.00471195614388008	0.00368159737405223	0.00375886052451272
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__azospirillum|s__azospirillum_thiophilum	0.00309834224345798	0.00356231785610466	0.00214305050079706	0.00186688929943859	0.00184534707769232	0.00284926037130775	0.00207648990147055	0.00165144061841181	0.00211790594167922	0.00392113832952258	0.00206686168367845	0.00300049392746191
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__indioceanicola	0.00295490047292752	0.00339915825964185	0.00323337443979908	0.00182955151344982	0.00192557955933112	0.00235800858315124	0.00259561237683819	0.00238931834153197	0.00271797929182167	0.00240540418533738	0.00155014626275883	0.00276968670227253
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__indioceanicola|s__indioceanicola_profundi	0.00295490047292752	0.00339915825964185	0.00323337443979908	0.00182955151344982	0.00192557955933112	0.00235800858315124	0.00259561237683819	0.00238931834153197	0.00271797929182167	0.00240540418533738	0.00155014626275883	0.00276968670227253
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__azospirillaceae|g__nitrospirillum	0.00292621211882143	0.00323599866317904	0.00323337443979908	0.00246429387525894	0.00275464853626535	0.00445401621261901	0.00371372232378388	0.00256500351370344	0.00370633539793864	0.00342687719554915	0.00255128239079058	0.0036599431422887
