#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reERR1346892_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346801_taxonomic_profile
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus	10239|||28883|10699|1623304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08722082815282617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_BK5_T	10239|||28883|10699||31754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08064987020484639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sk1virus|s__Lactococcus_phage_340	10239|||28883|10699|1623305|1262533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019910796006538646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sk1virus|s__Lactococcus_phage_jm3	10239|||28883|10699|1623305|1262536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05738702734476438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_viridifaciens	2|201174|1760|85011|2062|1883|48665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05309758570222889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	2|1224|28211|204458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039340551285139904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013312589503835688	0.09394709903961397	0.27710545830954164	0.2721791284065631	0.17590589068115772	0.04526887927080999	0.06595047966447573	0.010473087612411058	0.0946890644982141	0	0	0	0	0	0	0	0	0.0007473755338894812	0.05472285094218842	0.009940262725362137	0.08144416304100165	0.05463525390117795	0.7702631237068372	0.5399608868749132	0.04554745339498769	0.4717621183139597	0.051429606060828005	0	0	0	0	0	0.0031607147738944344	0.00731768918640738	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	2|1224|28211|204458|76892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039340551285139904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013312589503835688	0.09394709903961397	0.27710545830954164	0.2721791284065631	0.17590589068115772	0.04526887927080999	0.06595047966447573	0.010473087612411058	0.0946890644982141	0	0	0	0	0	0	0	0	0.0007473755338894812	0.05472285094218842	0.009940262725362137	0.08144416304100165	0.05463525390117795	0.7702631237068372	0.5399608868749132	0.04554745339498769	0.4717621183139597	0.051429606060828005	0	0	0	0	0	0.0031607147738944344	0.00731768918640738	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas	2|1224|28211|204458|76892|41275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039340551285139904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014428995820226172	0	0.0019328099208161184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_abyssalis	2|1224|28211|204458|76892|41275|1125965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039340551285139904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018297848764491133	0	0.00023738791995848443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus|s__Lactococcus_virus_bIL67	10239|||28883|10699|186532|36343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06728845994697398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_7201	10239|||28883|10699|1623304|112023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08722082815282617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Streptomyces_virus_phiHau3	10239|||28883|10699||1982895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05646175950740756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Caballeronia|s__Caballeronia_concitans	2|1224|28216|80840|119060|1827195|1777133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01733335115125136	0.0137277509901874	0	0	0	0.05872273225545225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04640871815182855	0	0	0	0	0	0	0	0	0	0	0.22382661725227035	0	0.0560982878879503	0	0	0	0.0010160635571799367	0	0	0	0	0.03424363710403267	0	0.008908770160616475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006237634040945577	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04640871815182855	0	0	0	0	0	0	0	0	0	0	0.22382661725227035	0	0.0560982878879503	0	0	0	0.0010160635571799367	0	0	0	0	0.03424363710403267	0	0.008908770160616475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006237634040945577	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	2|1224|1236|72274|135621|286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04640871815182855	0	0	0	0	0	0	0	0	0	0	0.22382661725227035	0	0.0560982878879503	0	0	0	0.0010160635571799367	0	0	0	0	0.03424363710403267	0	0.008908770160616475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006237634040945577	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae	2|1224|28211|204441|433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004420169041606803	0	0	0	0	0	0	0	0	0.005507401956064681	0	0	0.0024934220411928026	0	0	0	0	0.0017327712035325018	0	0	0	0	0	0	0	0.0025537845257635693	0.0010767191380442126	0	0.0005879957561699179	0	0	0	0	0	0	0	0	0	0	0	0.0017278055895650125	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp_OLGA172	2|1224|28216|80840|119060|32008|1804984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004925410680334843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010632377736338383	0	0	0	0	0	0	0	0	0.006778631761781105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1240162248188316	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_batumici	2|1224|1236|72274|135621|286|226910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01987164335585019	0	0	0	0	0	0	0	0	0	0	0.0009899158324525818	0	0	0	0	0	0	0	0	0	0	0.03424363710403267	0	0.008908770160616475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006237634040945577	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_MWU13_2860	2|1224|1236|72274|135621|286|2071714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02653707479597836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Ralstonia_virus_RSA1	10239|||28883|10662|140410|406340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16253806742784152	0	0	0	0	0	0	0	0.31464675312174245	0	0	0	0	0	0	0.0032053806992938237	0	0	0	0	0	0	0	0	0	0.04713274553403663	0	0	0	0.0191030535554996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14541157789497966	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium	2|201174|1760|85007|1762|1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000857088057945565	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003717332244230633	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014209375496735226	0.11865979603972665	0	0	0.00784317210222262
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_colombiense	2|201174|1760|85007|1762|1763|339268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000857088057945565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_AB215	2|201174|1760|85007|1762|1763|1841861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003717332244230633	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014209375496735226	0.11865979603972665	0	0	0.00784317210222262
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium	2|201174|1760|85007|1762|1866885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022272240436019878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004411664778280535	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_rhodesiae	2|201174|1760|85007|1762|1866885|36814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022272240436019878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004411664778280535	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Leifsonia_sp_71_9	2|201174|1760|85006|85023|110932|1895934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048801604815756884	0.028123452115573072	0	0.038782665822913516	0	0	0	0	0	0	0	0	0	0	0.0252820774895574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acidisphaera	2|1224|28211|204441|433|50714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004420169041606803	0	0	0	0	0	0	0	0	0.005507401956064681	0	0	0.0024934220411928026	0	0	0	0	0.0017327712035325018	0	0	0	0	0	0	0	0.0025537845257635693	0.0010767191380442126	0	0.0005879957561699179	0	0	0	0	0	0	0	0	0	0	0	0.0017278055895650125	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acidisphaera|s__Acidisphaera_rubrifaciens	2|1224|28211|204441|433|50714|50715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004420169041606803	0	0	0	0	0	0	0	0	0.005507401956064681	0	0	0.0024934220411928026	0	0	0	0	0.0017327712035325018	0	0	0	0	0	0	0	0.0025537845257635693	0.0010767191380442126	0	0.0005879957561699179	0	0	0	0	0	0	0	0	0	0	0	0.0017278055895650125	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium	2|201174|1760|85006|85023|33882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02632816603832945	0.006846479437666381	0	0	0	0	0	0	0	0	0.05056141809443554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_azadirachtae	2|201174|1760|85006|85023|33882|582680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02632816603832945	0.006846479437666381	0	0	0	0	0	0	0	0	0.05056141809443554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_49Tsu3_1M3	2|201174|1760|85006|1268|1663|1279029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025389347295955962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_KBS0703	2|201174|1760|85006|1268|1663|1955698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022615955835684587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales	2|201174|1760|85008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006288022031620201	0	0.012377415359185242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae	2|201174|1760|85008|28056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006288022031620201	0	0.012377415359185242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Asanoa	2|201174|1760|85008|28056|195964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006288022031620201	0	0.012377415359185242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Asanoa|s__Asanoa_ferruginea	2|201174|1760|85008|28056|195964|53367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006288022031620201	0	0.012377415359185242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Nakamurellales	2|201174|1760|1643684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005448249720585546	0	0	0	0	0	0	0	0	0	0	0	0.0006353294484041816	0	0	0	0	0	0	0	0	0	0	0.00031555519939874667	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Nakamurellales|f__Nakamurellaceae	2|201174|1760|1643684|85031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005448249720585546	0	0	0	0	0	0	0	0	0	0	0	0.0006353294484041816	0	0	0	0	0	0	0	0	0	0	0.00031555519939874667	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Nakamurellales|f__Nakamurellaceae|g__Nakamurella	2|201174|1760|1643684|85031|53460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005448249720585546	0	0	0	0	0	0	0	0	0	0	0	0.0006353294484041816	0	0	0	0	0	0	0	0	0	0	0.00031555519939874667	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Nakamurellales|f__Nakamurellaceae|g__Nakamurella|s__Nakamurella_silvestris	2|201174|1760|1643684|85031|53460|1645681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005448249720585546	0	0	0	0	0	0	0	0	0	0	0	0.0006353294484041816	0	0	0	0	0	0	0	0	0	0	0.00031555519939874667	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Kitasatospora	2|201174|1760|85011|2062|2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006110865433829287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
