clade_name	reERR1346801_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346892_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_temperans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00916674305619214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_temperans|t__Unclassified_Acidovorax_temperans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00916674305619214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_valerianellae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00812677773262901	0	0	0	0	0	0	0	0	0.00152893509670514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_valerianellae|t__Unclassified_Acidovorax_valerianellae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00812677773262901	0	0	0	0	0	0	0	0	0.00152893509670514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Unclassified_Acidovorax	0	0.0307219662058372	0.0218388294387421	0	0	0.128452151573539	0.0224014336917563	0.0344986200551978	0.0188768286927796	0	0	0	0.00699692135460397	0	0	0	0	0	0	0	0.0708516366728071	0	0	0.0650142218610321	0	0.133803673519037	0.0145151925682214	0	0	0	0.0504697569687087	0	0.0290497668373978	0	0.0460314328927468	0	0.045045045045045	0.0073882526782416	0	0.0236462520690471	0	0	0.037110341415141	0	0.0137501145842882	0	0	0	0.0219719857182093	0.0107261611069398	0	0	0	0	0	0.0179694519317161	0	0	0	0	0.0142724612859488	0	0	0	0	0	0.0140706345856198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240760804141086	0	0	0	0	0	0.0237124158209238	0	0.0545752228488266
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Unclassified_Acidovorax|t__	0	0.0307219662058372	0	0	0	0	0.0224014336917563	0	0.0188768286927796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0650142218610321	0	0	0.0145151925682214	0	0	0	0.0504697569687087	0	0.0290497668373978	0	0.0460314328927468	0	0.045045045045045	0	0	0.0236462520690471	0	0	0.037110341415141	0	0.0137501145842882	0	0	0	0.0219719857182093	0.0107261611069398	0	0	0	0	0	0.0179694519317161	0	0	0	0	0.0142724612859488	0	0	0	0	0	0.0140706345856198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240760804141086	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Unclassified_Acidovorax|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240760804141086	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__denitrifying_Fe<II>-oxidizing_bacterium	0	0.0153609831029186	0	0	0	0	0	0	0.0188768286927796	0	0	0	0	0	0	0	0	0.0232937339855579	0	0	0	0	0	0.024380333197887	0	0.0121639703199124	0.00967679504548094	0	0	0	0	0	0.00458680529011543	0	0	0	0	0	0	0	0	0	0	0	0.00916674305619214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__denitrifying_Fe<II>-oxidizing_bacterium|t__Unclassified_denitrifying_Fe<II>-oxidizing_bacterium	0	0.0153609831029186	0	0	0	0	0	0	0.0188768286927796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024380333197887	0	0	0.00967679504548094	0	0	0	0	0	0.00458680529011543	0	0	0	0	0	0	0	0	0	0	0	0.00916674305619214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax	0	0.0153609831029186	0	0	0	0.0513808606294155	0	0	0	0	0	0	0	0	0.00921404220031328	0	0	0	0	0	0.0141703273345614	0	0	0.0487606663957741	0	0.0973117625592994	0.00483839752274047	0	0	0	0.0155291559903719	0.0204666393778142	0.00305787019341029	0	0.00657591898467811	0	0	0.0147765053564832	0	0	0	0	0	0	0.0275002291685764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107043459644616	0	0	0	0	0	0	0	0	0	0	0	0.0419052940354798	0	0	0.199527435022316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Albidiferax_ferrireducens	0	0	0	0	0	0.0385356454720617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406338886631451	0	0.0729838219194745	0.00483839752274047	0	0	0	0.00388228899759298	0	0.00152893509670514	0	0	0	0	0.0147765053564832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00713623064297438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105014439485429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Albidiferax_ferrireducens|t__Unclassified_Albidiferax_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406338886631451	0	0	0.00483839752274047	0	0	0	0.00388228899759298	0	0.00152893509670514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00713623064297438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105014439485429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Antarctic_bacterium_G079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105014439485429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Antarctic_bacterium_G079|t__Unclassified_Antarctic_bacterium_G079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105014439485429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Rhodoferax_sp._KAR67	0	0.0153609831029186	0	0	0	0.0128452151573539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141703273345614	0	0	0	0	0.0243279406398248	0	0	0	0	0	0	0.00152893509670514	0	0.00657591898467811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Rhodoferax_sp._KAR67|t__Unclassified_Rhodoferax_sp._KAR67	0	0.0153609831029186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152893509670514	0	0.00657591898467811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Unclassified_Albidiferax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921404220031328	0	0	0	0	0	0	0	0	0.00812677773262901	0	0	0	0	0	0	0.00776457799518596	0.0204666393778142	0	0	0	0	0	0	0	0	0	0	0	0	0.0275002291685764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0999072290016413	0	0	0	0	0	0	0	0	0	0	0	0.0419052940354798	0	0	0.17852454712523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Unclassified_Albidiferax|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921404220031328	0	0	0	0	0	0	0	0	0.00812677773262901	0	0	0	0	0	0	0.00776457799518596	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0275002291685764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0999072290016413	0	0	0	0	0	0	0	0	0	0	0	0.0419052940354798	0	0	0.17852454712523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__beta_proteobacterium_LH90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__beta_proteobacterium_LH90|t__Unclassified_beta_proteobacterium_LH90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus	0	0	0	0	0	0	0	0.0114995400183993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Unclassified_Alicycliphilus	0	0	0	0	0	0	0	0.0114995400183993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium	0	0.122887864823349	0	0	0	0.0642260757867694	0.0112007168458781	0.0229990800367985	0.00943841434638981	0	0	0	0	0	0	0	0	0.0232937339855579	0	0	0.0141703273345614	0	0	0.0650142218610321	0	0.158131614158861	0.00483839752274047	0.0208899101733863	0.00302196971986341	0	0.0465874679711158	0.0272888525037522	0.0198761562571669	0	0.0394555139080687	0	0.015015015015015	0.0443295160694496	0	0	0	0	0	0	0	0.0201694231544978	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766107408258638	0.0214086919289231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Aquabacterium_commune	0	0.0460829493087558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141703273345614	0	0	0.00812677773262901	0	0.0243279406398248	0	0	0	0	0	0.00682221312593805	0	0	0	0	0	0.0073882526782416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Aquabacterium_commune|t__Unclassified_Aquabacterium_commune	0	0.0460829493087558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00812677773262901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Aquabacterium_fontiphilum	0	0.0307219662058372	0	0	0	0.0385356454720617	0	0	0.00943841434638981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0487606663957741	0	0.0608198515995621	0	0	0.00302196971986341	0	0	0	0.010702545676936	0	0.0394555139080687	0	0	0.0221647580347248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Aquabacterium_fontiphilum|t__Unclassified_Aquabacterium_fontiphilum	0	0.0307219662058372	0	0	0	0	0	0	0.00943841434638981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0487606663957741	0	0	0	0	0.00302196971986341	0	0	0	0.010702545676936	0	0.0394555139080687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Aquabacterium_sp._ABP-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766107408258638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Aquabacterium_sp._ABP-4|t__Unclassified_Aquabacterium_sp._ABP-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766107408258638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Aquabacterium_sp._DQS-11	0	0.0307219662058372	0	0	0	0.0128452151573539	0	0	0	0	0	0	0	0	0	0	0	0.0232937339855579	0	0	0	0	0	0	0	0.0364919109597373	0	0	0	0	0	0.00682221312593805	0.00305787019341029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Aquabacterium_sp._DQS-11|t__Unclassified_Aquabacterium_sp._DQS-11	0	0.0307219662058372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305787019341029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Imtechium_assamiensis	0	0	0	0	0	0.0128452151573539	0	0.0229990800367985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00483839752274047	0	0	0	0	0.00682221312593805	0.00152893509670514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Imtechium_assamiensis|t__Unclassified_Imtechium_assamiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00483839752274047	0	0	0	0	0	0.00152893509670514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Unclassified_Aquabacterium	0	0.0153609831029186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00812677773262901	0	0.0243279406398248	0	0	0	0	0.0427051789735228	0	0.00152893509670514	0	0	0	0.015015015015015	0.0147765053564832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__Unclassified_Aquabacterium|t__	0	0.0153609831029186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00812677773262901	0	0	0	0	0	0	0.0427051789735228	0	0.00152893509670514	0	0	0	0.015015015015015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__bacterium_10RO1	0	0	0	0	0	0	0.0112007168458781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121639703199124	0	0.0208899101733863	0	0	0.00388228899759298	0.00682221312593805	0.00305787019341029	0	0	0	0	0	0	0	0	0	0	0	0	0.0201694231544978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214086919289231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Aquabacterium|s__bacterium_10RO1|t__Unclassified_bacterium_10RO1	0	0	0	0	0	0	0.0112007168458781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208899101733863	0	0	0.00388228899759298	0	0.00305787019341029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214086919289231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Azohydromonas	0	0.0307219662058372	0	0	0	0.0256904303147078	0	0.0114995400183993	0	0.0125897016240715	0	0.0323991576219018	0	0	0	0	0	0	0	0	0.0283406546691229	0	0	0.00812677773262901	0.00412354129726609	0	0	0	0	0	0	0	0.00152893509670514	0.0355492356914326	0.0131518379693562	0	0.015015015015015	0.0073882526782416	0	0	0.0228050171037628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Azohydromonas|s__Azohydromonas_lata	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0	0	0	0	0.0141703273345614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Azohydromonas|s__Azohydromonas_lata|t__Unclassified_Azohydromonas_lata	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Azohydromonas|s__Unclassified_Azohydromonas	0	0.0307219662058372	0	0	0	0.0256904303147078	0	0.0114995400183993	0	0.0125897016240715	0	0.0161995788109509	0	0	0	0	0	0	0	0	0.0141703273345614	0	0	0.00812677773262901	0.00412354129726609	0	0	0	0	0	0	0	0.00152893509670514	0.0355492356914326	0.0131518379693562	0	0.015015015015015	0.0073882526782416	0	0	0.0228050171037628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
