"study_accession"	"sample_accession"	"experiment_accession"	"run_accession"	"tax_id"	"scientific_name"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_ftp"	"submitted_ftp"	"sra_ftp"	"sample_alias"	"sample_title"
"PRJEB42019"	"SAMEA7723521"	"ERX4814588"	"ERR5005305"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s004"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005305/ERR5005305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005305/ERR5005305_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005305/13114.song.52.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005305/13114.song.52.s004.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s004"	"13114.song.52.s004"
"PRJEB42019"	"SAMEA7723988"	"ERX4814589"	"ERR5005306"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s005"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005306/ERR5005306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005306/ERR5005306_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005306/13114.song.52.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005306/13114.song.52.s005.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s005"	"13114.song.52.s005"
"PRJEB42019"	"SAMEA7723989"	"ERX4814590"	"ERR5005307"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s006"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005307/ERR5005307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005307/ERR5005307_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005307/13114.song.52.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005307/13114.song.52.s006.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s006"	"13114.song.52.s006"
"PRJEB42019"	"SAMEA7723990"	"ERX4814591"	"ERR5005308"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s007"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005308/ERR5005308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005308/ERR5005308_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005308/13114.song.52.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005308/13114.song.52.s007.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s007"	"13114.song.52.s007"
"PRJEB42019"	"SAMEA7723522"	"ERX4814592"	"ERR5005309"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s008"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005309/ERR5005309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005309/ERR5005309_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005309/13114.song.52.s008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005309/13114.song.52.s008.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s008"	"13114.song.52.s008"
"PRJEB42019"	"SAMEA7723523"	"ERX4814593"	"ERR5005310"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s009"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005310/ERR5005310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005310/ERR5005310_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005310/13114.song.52.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005310/13114.song.52.s009.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s009"	"13114.song.52.s009"
"PRJEB42019"	"SAMEA7723524"	"ERX4814594"	"ERR5005311"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s010"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005311/ERR5005311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005311/ERR5005311_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005311/13114.song.52.s010.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005311/13114.song.52.s010.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s010"	"13114.song.52.s010"
"PRJEB42019"	"SAMEA7723525"	"ERX4814595"	"ERR5005312"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s011"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005312/ERR5005312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005312/ERR5005312_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005312/13114.song.52.s011.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005312/13114.song.52.s011.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s011"	"13114.song.52.s011"
"PRJEB42019"	"SAMEA7723991"	"ERX4814596"	"ERR5005313"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s012"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005313/ERR5005313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005313/ERR5005313_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005313/13114.song.52.s012.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005313/13114.song.52.s012.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s012"	"13114.song.52.s012"
"PRJEB42019"	"SAMEA7723526"	"ERX4814597"	"ERR5005314"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s013"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005314/ERR5005314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005314/ERR5005314_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005314/13114.song.52.s013.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005314/13114.song.52.s013.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s013"	"13114.song.52.s013"
"PRJEB42019"	"SAMEA7723527"	"ERX4814598"	"ERR5005315"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s014"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005315/ERR5005315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005315/ERR5005315_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005315/13114.song.52.s014.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005315/13114.song.52.s014.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s014"	"13114.song.52.s014"
"PRJEB42019"	"SAMEA7723992"	"ERX4814599"	"ERR5005316"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s015"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005316/ERR5005316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005316/ERR5005316_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005316/13114.song.52.s015.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005316/13114.song.52.s015.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s015"	"13114.song.52.s015"
"PRJEB42019"	"SAMEA7723528"	"ERX4814600"	"ERR5005317"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s001"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005317/ERR5005317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005317/ERR5005317_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005317/13114.song.53.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005317/13114.song.53.s001.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s001"	"13114.song.53.s001"
"PRJEB42019"	"SAMEA7723529"	"ERX4814601"	"ERR5005318"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s002"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005318/ERR5005318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005318/ERR5005318_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005318/13114.song.53.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005318/13114.song.53.s002.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s002"	"13114.song.53.s002"
"PRJEB42019"	"SAMEA7723530"	"ERX4814602"	"ERR5005319"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s003"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005319/ERR5005319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005319/ERR5005319_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005319/13114.song.53.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005319/13114.song.53.s003.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s003"	"13114.song.53.s003"
"PRJEB42019"	"SAMEA7723531"	"ERX4814603"	"ERR5005320"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s004"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005320/ERR5005320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005320/ERR5005320_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005320/13114.song.53.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005320/13114.song.53.s004.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s004"	"13114.song.53.s004"
"PRJEB42019"	"SAMEA7723532"	"ERX4814604"	"ERR5005321"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s005"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005321/ERR5005321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005321/ERR5005321_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005321/13114.song.53.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005321/13114.song.53.s005.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s005"	"13114.song.53.s005"
"PRJEB42019"	"SAMEA7723533"	"ERX4814605"	"ERR5005322"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s006"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005322/ERR5005322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005322/ERR5005322_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005322/13114.song.53.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005322/13114.song.53.s006.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s006"	"13114.song.53.s006"
"PRJEB42019"	"SAMEA7723993"	"ERX4814606"	"ERR5005323"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s007"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005323/ERR5005323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005323/ERR5005323_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005323/13114.song.53.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005323/13114.song.53.s007.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s007"	"13114.song.53.s007"
"PRJEB42019"	"SAMEA7723994"	"ERX4814607"	"ERR5005324"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s008"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005324/ERR5005324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005324/ERR5005324_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005324/13114.song.53.s008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005324/13114.song.53.s008.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s008"	"13114.song.53.s008"
"PRJEB42019"	"SAMEA7723534"	"ERX4814608"	"ERR5005325"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s009"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005325/ERR5005325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005325/ERR5005325_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005325/13114.song.53.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005325/13114.song.53.s009.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s009"	"13114.song.53.s009"
"PRJEB42019"	"SAMEA7723535"	"ERX4814609"	"ERR5005326"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s010"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005326/ERR5005326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005326/ERR5005326_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005326/13114.song.53.s010.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005326/13114.song.53.s010.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s010"	"13114.song.53.s010"
"PRJEB42019"	"SAMEA7723995"	"ERX4814610"	"ERR5005327"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s011"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005327/ERR5005327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005327/ERR5005327_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005327/13114.song.53.s011.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005327/13114.song.53.s011.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s011"	"13114.song.53.s011"
"PRJEB42019"	"SAMEA7723996"	"ERX4814611"	"ERR5005328"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s012"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005328/ERR5005328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005328/ERR5005328_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005328/13114.song.53.s012.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005328/13114.song.53.s012.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s012"	"13114.song.53.s012"
"PRJEB42019"	"SAMEA7723997"	"ERX4814612"	"ERR5005329"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s013"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005329/ERR5005329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005329/ERR5005329_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005329/13114.song.53.s013.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005329/13114.song.53.s013.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s013"	"13114.song.53.s013"
"PRJEB42019"	"SAMEA7723536"	"ERX4814613"	"ERR5005330"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s014"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005330/ERR5005330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005330/ERR5005330_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005330/13114.song.53.s014.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005330/13114.song.53.s014.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s014"	"13114.song.53.s014"
"PRJEB42019"	"SAMEA7723998"	"ERX4814614"	"ERR5005331"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.53.s015"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005331/ERR5005331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005331/ERR5005331_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005331/13114.song.53.s015.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005331/13114.song.53.s015.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.53.s015"	"13114.song.53.s015"
"PRJEB42019"	"SAMEA7723685"	"ERX4814617"	"ERR5005334"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.75.s003"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005334/ERR5005334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005334/ERR5005334_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005334/13114.song.75.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005334/13114.song.75.s003.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.75.s003"	"13114.song.75.s003"
"PRJEB42019"	"SAMEA7723538"	"ERX4814618"	"ERR5005335"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.75.s004"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005335/ERR5005335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005335/ERR5005335_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005335/13114.song.75.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005335/13114.song.75.s004.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.75.s004"	"13114.song.75.s004"
"PRJNA758898"	"SAMN22106627"	"SRX12515292"	"SRR16235394"	749906	"gut metagenome"	"ILLUMINA"	"F001_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/094/SRR16235394/SRR16235394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/094/SRR16235394/SRR16235394_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/094/SRR16235394"	"F001"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106626"	"SRX12515291"	"SRR16235395"	749906	"gut metagenome"	"ILLUMINA"	"D001_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/095/SRR16235395/SRR16235395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/095/SRR16235395/SRR16235395_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/095/SRR16235395"	"D001"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106625"	"SRX12515290"	"SRR16235396"	749906	"gut metagenome"	"ILLUMINA"	"9Z116_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/096/SRR16235396/SRR16235396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/096/SRR16235396/SRR16235396_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/096/SRR16235396"	"9Z116"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106624"	"SRX12515289"	"SRR16235397"	749906	"gut metagenome"	"ILLUMINA"	"9Z113_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/097/SRR16235397/SRR16235397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/097/SRR16235397/SRR16235397_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/097/SRR16235397"	"9Z113"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106623"	"SRX12515288"	"SRR16235398"	749906	"gut metagenome"	"ILLUMINA"	"9Z110_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/098/SRR16235398/SRR16235398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/098/SRR16235398/SRR16235398_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/098/SRR16235398"	"9Z110"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106622"	"SRX12515287"	"SRR16235399"	749906	"gut metagenome"	"ILLUMINA"	"111041_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/099/SRR16235399/SRR16235399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/099/SRR16235399/SRR16235399_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/099/SRR16235399"	"111041"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106621"	"SRX12515286"	"SRR16235400"	749906	"gut metagenome"	"ILLUMINA"	"111030_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/000/SRR16235400/SRR16235400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/000/SRR16235400/SRR16235400_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/000/SRR16235400"	"111030"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106620"	"SRX12515285"	"SRR16235401"	749906	"gut metagenome"	"ILLUMINA"	"81392_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/001/SRR16235401/SRR16235401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/001/SRR16235401/SRR16235401_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/001/SRR16235401"	"81392"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106633"	"SRX12515284"	"SRR16235402"	749906	"gut metagenome"	"ILLUMINA"	"L001_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/002/SRR16235402/SRR16235402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/002/SRR16235402/SRR16235402_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/002/SRR16235402"	"L001"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106632"	"SRX12515283"	"SRR16235403"	749906	"gut metagenome"	"ILLUMINA"	"K001_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/003/SRR16235403/SRR16235403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/003/SRR16235403/SRR16235403_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/003/SRR16235403"	"K001"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106631"	"SRX12515282"	"SRR16235404"	749906	"gut metagenome"	"ILLUMINA"	"J001_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/004/SRR16235404/SRR16235404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/004/SRR16235404/SRR16235404_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/004/SRR16235404"	"J001"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106630"	"SRX12515281"	"SRR16235405"	749906	"gut metagenome"	"ILLUMINA"	"I001_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/005/SRR16235405/SRR16235405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/005/SRR16235405/SRR16235405_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/005/SRR16235405"	"I001"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106629"	"SRX12515280"	"SRR16235406"	749906	"gut metagenome"	"ILLUMINA"	"H001_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/006/SRR16235406/SRR16235406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/006/SRR16235406/SRR16235406_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/006/SRR16235406"	"H001"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
"PRJNA758898"	"SAMN22106628"	"SRX12515279"	"SRR16235407"	749906	"gut metagenome"	"ILLUMINA"	"G001_fecal_sample_WGSmetagenomics"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/007/SRR16235407/SRR16235407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/007/SRR16235407/SRR16235407_2.fastq.gz"	NA	"ftp.sra.ebi.ac.uk/vol1/srr/SRR162/007/SRR16235407"	"G001"	"This sample has been submitted by pda|xuwangus on 2022-03-22; gut metagenome"
