X.mOTUs2_clade	CSM67UH7	CSM7KOON	CSM7KOOP	CSMAHYLR	HSM5MD5D	HSM5MD6Q	HSM5MD6W	HSM67VF3	HSM67VFX	HSM67VFZ	HSM67VGK	HSM67VI7	HSM67VI9	HSM67VIB	HSM6XRRJ	HSM6XRTG	HSM6XRUL	HSM6XRUN	HSM6XRVC	HSM6XRVK	HSM7CYXI	HSM7CYXO	HSM7CYZJ	HSM7CZ1A	HSM7CZ1C	HSM7CZ1E	HSM7CZ24	HSM7CZ28	HSM7CZ2A	HSM7J4HC	HSM7J4HW	HSM7J4HY	HSM7J4KO	HSM7J4LD	HSM7J4LN	HSM7J4NY	HSM7J4O5	HSM7J4R2	HSMA33NY	HSMA33SE	HSMA33SG	MSM6J2JR	MSM6J2JZ	MSM6J2K6	MSM6J2KA	MSM6J2QF	MSM6J2QH	MSM6J2RM	MSM6J2RU	MSM79H58	MSM79H5E	MSM79H5M	MSM79H5S	MSM79H5U	MSM79H6D	MSM79H6L	MSM79H83	MSM79H8H	MSM79H9A	MSM79HA7	MSM79HBL	MSM79HC8	MSM79HCP	MSM9VZGO	MSM9VZHB	MSM9VZHN	MSM9VZHP	MSM9VZHR	MSM9VZJZ	MSM9VZKE	MSM9VZL7	MSM9VZLJ	MSM9VZMI	MSM9VZMS	MSM9VZMW	MSM9VZNL	MSM9VZOI	MSM9VZOO	MSM9VZPT	MSMA26BB	MSMA26BF	MSMA26BH	MSMA26BJ	MSMA26BN	MSMA26BR	MSMA26BV	MSMA26DI	MSMAPC5H	MSMAPC6M	MSMAPC7T	MSMB4LZX	MSMB4LZZ	PSM6XBTR	PSM7J154	PSM7J15M	PSM7J17V	PSM7J19P	PSM7J19R	PSM7J1DL	PSMA265L
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Merdimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014612264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007558892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006720253	0.001311271	0.0002626888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014612264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007558892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006720253	0.001311271	0.0002626888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Niameybacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007055462	0.0022476473	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Niameybacter|s__Niameybacter massiliensis [meta_mOTU_v3_12700]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007055462	0.0022476473	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0.0103664956	0.0279302413	0.0881469489	0.0256988869	0.0109615991	0.0300448774	0.0058628822	0.0069833778	0.0558678681	0.0048307185	0.0568761914	0.0047496058	0.007187703	0.0041619546	0.000520847	0.0110359463	0.011010765	0.0160195829	0.0326891971	0.0343618926	0.0117536379	0.0060389502	0.0077647822	0.0005882572	0.0035783915	0.0012320178	0.0039558982	0.0087046003	0.0011440697	0.0008710813	0.0003502224	0.0108228035	0.0241585442	0.0036879763	0.0017479157	0.0009295745	0.0007946234	0.0136819322	0.0049336909	0.00349952	0.0538762881	0.0072686267	0.0151131229	0.0190534228	0.0342410669	0.0113426127	0.0648615831	0.002537609	0.0306185164	0.0086866614	0.024540044	0.0185717918	0.0259662053	0.0373903352	0.0318783012	0.0129481072	0.0279805802	0.0497442506	0.0008749174	0.0240249617	0.0185960613	0.1817923511	0.0139751646	0.1193508011	0.0993410049	0.0788761072	0.0567098212	0.1156881868	0.338326121	0.0474700072	0.1154579869	0.081565346	0	0.0445130552	0.0289427617	0.0289902594	0.0149592609	0.0443090445	0.0043808219	0.184733124	0.0848855694	0.0555998214	0.1603633378	0.0963552562	0.0807881165	0.0449115983	0.0233375268	0.0369630485	0.1374635533	0	0.1080280742	0.0256579834	0.0110767956	0.0744143081	0.0375951765	0.3060244331	0.0347240194	0.0191895326	0.0253816711	0.1265432222
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia faecis	0.0002783575	0.0047876953	0.008562775	0.0041616537	0.0024787661	0	0	0.0005076805	0.0112872894	0.0007356816	0.0112955349	0.0003294774	0.0002708412	0	0	0.0011244756	0.0004941563	0	0	0	0.0017707102	0.0012043899	0	0	0.0004101261	0	0	0.0005403572	0.0002355087	0	0	0.0001346669	0.0079083665	0.0010592064	0	0	0	0	0	0	0	0.0007364329	0.0004715716	0.0018102085	0.0022250473	0	0	0	0.0039469347	0.0001979931	0	0	0	0	0.0022856381	9.83744e-05	0.0002315066	0	0.000156955	0.0009675961	0.0038652413	0	0.0003264888	0	0.0017208319	0	0.0012648067	0	0	0	0	0	0	0.0017191079	0.0005233738	0	0	0	0	0	0	0	0	0.0244033194	0.0168122186	0.0096236831	0	0.0113639239	0	0	0	0	0.0013281631	0	0	0	0	0	0	0.0254520297
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia hominis	0.0006405955	0.001118884	0.0007756863	0.0014619208	0.0011905273	0.0010277384	0.0058628822	0	0.0027226164	0.0001645675	0.0017169701	0.000332935	0.0011422889	0.0012180022	0	0.0020845511	0.0003851381	0.0001840752	0.0022030035	0.0001799499	0	0.0003917913	0.0002752119	0.0001384619	0	0	0.0006885086	0.0007339096	0.000296966	0	0	0.0067950413	0	0	0	0.0007160967	0.000340696	0.0014428654	0.0002354241	0.0001280753	0.0004826149	0.0002857766	0.000423421	0.0002894413	0.0019659983	0.0015213438	0.004164222	0.0003948867	0.0002377772	0.0013274338	0.0018975573	0.0013710806	9.20654e-05	0.0124465326	0.0002787364	0.0002398421	0.0191350245	0.0002276282	0.0001577506	0.0015187524	0.0019837694	0.0003568489	0.0028696716	0.001680331	0.0004327312	0.0234057553	0.0410891977	0.0003586103	0.0002850172	0.000311737	0.0032283757	0.0018764784	0	0.0149055881	0.0107960296	0.0005812714	0.0003782138	0.0011524196	0.0005352017	0.0159854209	0.0105393176	0.0021891516	0.0060407889	0.0001796792	0.0003048081	0	0.011183596	0.0018358331	0.0070179579	0	0.0044881995	0.0009404749	0.0042553919	0.0004586582	0.0017574672	0	0.0011328685	0.000399503	0.0005614236	0.0007774036
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia intestinalis	0	0.0026426348	0.0090207839	0.0051314815	0	0	0	0.0032011476	0.000491058	0.0001817984	0	0	0	0.0007748539	0.000520847	0	0.0096182767	0.0122741749	0.0002654133	0.0087491711	0.0018536791	0.0019599791	0.0009953046	0	0	0	0	0	0	0.0004237693	0.0001428447	0	0.0035444397	0.0005877578	0.0017479157	0	0	0.0039796634	0.0015281917	0.0005325236	0.016722015	0.000160301	0.0017443688	0.005577594	0.0069727228	0.0080274212	0.0378008451	0	0.0078010665	0	0.0001467247	0.0002422548	0.0026268066	0.014443245	0.0024378567	0.0022401392	0.000868923	0	0	0.005927884	0.0005513485	0.000206368	0.0014004963	0.0009704214	0.0002144787	0	0	0	0	0.0105909971	0.0330292741	0.0003309833	0	0.0087411379	0.0044473673	0.000141367	0.0045246428	0.0002819516	0	0.0247303942	0.0137664835	0.0048732174	0.0372126818	0.0007320276	0.0020568167	0.0008289016	0	0	0.0734225059	0	0.0611051652	0.0019524032	0.0001267246	0.0004095917	0.0186931141	0.3060244331	0.0002314937	0	0	0.0058553296
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia inulinivorans	0.0030878324	0.0010763948	0.0046787368	0.0012864462	0.000546524	0.0008453942	0	0.0002507126	0.0005386049	0.000552719	0.0009995479	0.0002595798	0.0018958885	0.0002897712	0	0.0005604593	0	0.0017806664	7.80039e-05	0.0185150156	0.0058007055	0.0001576383	0.000202104	0.0003386518	0	0.0006531514	0	0	0	0.000447312	0	0.0005364667	0.0017914139	0.0003122558	0	0.0002134779	0	0.0045260379	0.0024716676	0.0024205464	0.0237632094	0.0015817405	0.0027534806	0.0048456197	0.0146192907	0.000707598	0.0157942658	0.0021427223	0.0077564276	0	0.0013071742	0.0004801437	0.0089688756	0.0042318212	0.0197474984	0.0046777893	0.0039121982	0.0007764696	0	0.0055625002	0	0.0015646796	0.0060312773	0.0142563015	0.0532722726	0.0013696646	0.0019177014	0.0045700917	0.0006099356	0.0031629213	0.001989602	0.0062591334	0	0.0002339424	0.0001670445	0.0036524879	0.0069025355	0.0349410213	0	0.001592256	0.0017653042	0.0005018112	0.0045609542	0.0009227031	0.0003366606	0.0003027019	0.0012668378	0	0.0092824898	0	0.0057750533	0.001935681	0.0006282775	0.0008576148	0.0100466503	0	0.0037418176	0.0017173363	0.0005589731	0.0501819441
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. 40_7 [meta_mOTU_v3_12352]	0.0005702942	0.0007122076	0.0017909928	0.000900145	0.0008082588	0.0008058693	0	0	0.0003426341	0	0.0004747734	0	0	0.0005673392	0	0.0005459117	0	0	0.0002990779	0.0007816621	0	0.000379935	0	0	0.0017597561	0	0.000737521	0.0008743003	0.000336679	0	0	0.0002368567	0	0	0	0	0.0004539274	0.0002055162	0	0	0	0.0007259147	0.0002913582	0.0002454194	0.0019258184	0.0008850412	0.0006862849	0	0.0003335871	0.0058137432	0.0084125039	0.0087017913	0.0008653611	0.0054118758	0.0004210951	0.0003074837	0.0002814909	0	0.0003807371	0.0005167543	0.0025904057	0.000476349	0	0.0038713916	0.0006563212	0.0003471412	0.0008677684	0.0005397389	0.0003825455	0	0.0019267776	0.0111445808	0	0.0026083675	0.000488386	0.0013873999	0.0008738787	0	0.0035090594	0.0018385005	0.0042458238	0.0009721737	0.0019311296	0.001639606	0.0017341788	0.0033491191	0.0003698405	0	0.0047090286	0	0.0195159251	0.0020244555	0.0006233361	0.0005606309	0	0	0.0009440571	0.0045447621	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. CAG:182 [meta_mOTU_v3_12852]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007968777	0	0	0.0003867228	0	0.0002012085	0.0010294273	0	0.0002022937	0.000732101	0.0012949638	0.0011086654	0	0.0005919273	0.0001807609	0.000163288	0	0	0	0.000690469	0	0	0	0.0003083879	0.0002108019	0	0	0	0	0	0.0005212097	0.0011627262	0	0.0010027074	0.0007938308	0	0	0	0	0.000417063	0.000290394	0.0006548778	0.0002831396	0	0	0	0.0033570139	0	0.0005818008	0	0.0008691356	0.0004048911	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. CAG:182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002089766	0	0	0	0	0	0	0	0.0004445738	0	0	0.0001539194	0.0001281964	0	0	0	0.0001745994	0	0	0	0	0	0	0	0	0	0	0	0.0004728872	0	0	0	0	0	0	0	0.0002750544	0.0001418151	0.0005200988	0	0	0	0	0	0	0.0006005526	0	0.0002613919	0.0004048911	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. CAG:303 [meta_mOTU_v3_12911]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002874421	0	0	0	0	0	0	0	0	0	0.0004180921	0	0	0.0028727481	0.0009196578	0	0	0	0	0.0013429486	0.0013030214	0.000904023	0.0005683611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. CAG:303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003986244	0	0	0.0008997288	0.0003925303	0	0	0	0	0.0008119224	0.0004891987	0.0006547318	0.000165311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. CAG:380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002658158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. CAG:471	0.0003365032	0.0001590794	0.0001288683	0.0005314659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001529184	0.0002135847	0	0	0	0.0002711949	0	0	0	0	0	0.0001414483	0.0001202831	0	0	0	0.0001055951	0	0	0.0001964285	0	0	0	0	0	0	0	0	0	0	0	0	0.0001647687	0	0	0	0	0	0	0	0	0.0001337009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp.	0	0	0	0	0	0.0008183007	0	0.0003816027	0	0	0	0	0	0	0	0	0	0	0	0.0029146385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007739291	0	0	0	0	9.79438e-05	0	0.0007839199	0	0	0	0	0.000257782	0.0016669268	0.0010797259	0	0	0.0001399562	0.0044692692	0.0022195435	0	0	0.0014633397	0	0.0003018025	0.0009957516	0.00280028	0.0377583418	0.0006667417	0.0021920811	0	0	0	0.0003265751	0.0002946418	0	0	0.0002978715	0.000428083	0.0002103782	0.0035800529	0	0.0001774701	0.000528665	0.0002858213	0.0004095366	0	0	0	0	0	0.0006893703	0	0.0003579509	0.0003980179	0	0	0	0	0.0008057417	0.0003393441	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp.	0.0013363208	0.0040248442	0.0060245584	0.0005532394	0.0001893769	0	0	0	0.0045327321	0.0003618233	0.0013311767	0.0033047431	0.0031965362	0.001311988	0	0.0008941949	0	0	0.0001332749	0.0018906631	0	0	0	0.0001111434	0.0001374383	0.0005788665	0.0025298686	0.0012924877	0	0	0.0002073777	0.002967799	0	0	0	0	0	0.0022724089	0	0.0001360133	0.0121115712	0.0001977176	0.0063471895	0.0002094626	0.0013191525	0	0.0025137178	0	0.0033369621	0.000159615	0	0.0001111435	0	0.0002649333	0.0003919583	0	0.0002833993	0	0	0.0002012632	0.0003692494	0.0071261042	0.0008540727	0.0002186307	0	0.003797503	0.0003776772	0	0	0.0007793059	0.0017929812	0.0001473209	0	0.0004301359	0.0004563997	0.0006796394	0	0	0.0003365607	0.0210028695	0.001984618	0.0182236727	0.0002183534	0.0015436394	0.0067388943	0.0115859021	0.0060507171	0	0.0226571573	0	0.0072864534	0.0003528322	0.0004944724	0	0.0003682213	0	0.000137199	0	0.0002608249	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_17371]	0	0	0	0	0	0	0	0	0.0004016121	0.0012415598	0.0003626888	0	0	0	0	0.0004322188	0	0	0	0	0	0	0	0	0.0005366602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009118499	0.0009843597	0.0013430612	0	0	0	0.0010472374	0	0.000664954	0.0013145276	0	0	0.0002949489	0	0	0	0	0.0010999419	0.0015791354	0	0	0.0003299368	0.0001859626	0	0	0	0	0	0.0094025676	0.000697828	0	0.0044153754	0.0072825592	0	0	0	0	0.005638809	0.0106354128	0.0059466228	0.0041289481	0	0	0	0	0	0.0009182142	0	0.0036043459	0.0097714658	0	0	0	0	0.0042668429	0.000574871	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_17394]	0	0	0.0007404907	0	0	0	0	0.0004699848	0	0.0001326174	0	0	0	0	0	0	0	0.0017806664	0	0.0013307923	0	0.0004382475	0	0	0	0	0	0	0	0	0	0	0	0.0002038847	0	0	0	0.0002822793	0.0006984074	0.0002823614	0	0	0.0002589256	0	0	0	0.0028728204	0	0	0	0	0.00020243	0	0	0.0004452299	0	8.27546e-05	0	0	0.0005545287	0	0	0	0.0039161743	0	0	0	0	0	0	0.0010513427	0	0	0	0	0	0	0	0	0.0004919346	0	0	0.0013812024	0	0	0	0	0	0.0049193432	0	0.0016829971	0.0005408091	0	0	0.0016194555	0	0.0001350756	0	0	0.0003475643
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_17395]	0	0	0.0004860823	0.0002612762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011247073	0	0.0002068864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002918446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041234462	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_17396]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009868219	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_17463]	0	0	0.000490384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_17476]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199232	0	0	0	0	0.0003587691	0.0001920446	0.0004262202	0	0	0	0.0004626487	0	0	0	0	0	0.0010957472	0.0004050674	0.0003538743	0	0	0.0005577907	0	0.0003765053	0.0004526331	0	0	0.001030581	0.0064910782	0	0	0	0	0	0	0	0	0	0.0019851478	0.0009623054	0	0.0003421863	0	0.0004437658	0.0005227727	0	0	0	0.0011095215	0.0002307786	0	0	0	0	0.0005358642	0.0008861696	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_26301]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004101833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_26324]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.44641e-05	0.0024775745	0	9.98815e-05	0	0	0	0	0	0	0	0	0.0004858146	0	0	0	0	0	0	0	0	0.0001431114	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_26413]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008752299	0.0005840576	0	0	0	0	0	0	0	0	0	0	0	0.0010630465	0.000945906	0	0	0	0	0	0	0.0005442963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005055906	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_29509]	0	0	0	0	0	0	0	0	0.00256796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009707701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000822182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [meta_mOTU_v3_12366]	0.0005826668	0.0093971854	0.0222622433	0.0096551075	0.0057481461	0.0265475748	0	0.0021722495	0.0329833611	0.0014599516	0.0406954996	0.0005228704	0.0006821481	0	0	0.0053941348	0.000513194	0	0.0297104235	0	0.0023285431	0.0015069691	0.0062921617	0	0.0004767608	0	0	0.0052635455	0.000274916	0	0	0.0001519729	0.009943554	0.0015248717	0	0	0	0	0	0	0	0.0035807435	0.000726309	0.0020318437	0.0024462509	0	0	0	0.0050541588	0.0001979931	0.0082740095	0.0025212144	0.0134130967	0	0.0027388001	9.83744e-05	0.0004049788	0.0487401528	0.0001794748	0.0024662235	0.0069138906	0.1617782397	0.0008483446	0.0899358994	0.0036775411	0.0482587203	0.0025095105	0.1102197459	0.3370486228	0.032625046	0.0613725647	0.0586344698	0	0.0058620338	0.0023777112	0.0203728797	0	0.0006218745	0	0.109986413	0.0391955154	0.0194298537	0.1015589992	0.0669342815	0.0526708387	0.0192212905	0	0.0235325128	0	0	0	0	0.0030845658	0.0707360522	0	0	0.0233289233	0.0114706047	0.0240004496	0.0439289509
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [meta_mOTU_v3_12537]	0.0035339252	0.0040113158	0.0331853471	0.0017561508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007279359	0.0021188114	0	0	0	0	0.0001682276	0	0	0	0	0	0	0	0	0	0	0.0022177234	0.000455579	0.0096054538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015823625	0	0	0	0	0	0	0.0013811593	0	0	0	0	0	0.012179318	0	0.0030814562	0.0069320616	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella	0	0	0	0	0.0003472583	0	0	0	0	0.0004044416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024868205	0	0	0	0.0002088612	0	0.0041792174	0	0	0	0	0	0	0.0010546831	0	0	0	0.00056514	0.0007126416	0	0	0	0	0	0	0	0	0	0	0	0	0.0014500383	0.0004480332	0	0.0062826395	0	0	0	0	0	0	0	0	0	0	0.0003702701	0.0022261941	0	0	0.0003573713	0	0	0	0	0	0.0002248825	0	0	0	0	0.0005851478	0.0045045981	0.0010535157	0	0	0	0.0124289414	0	0	0.0001991707	0	0.0005359875	0.0098283005	0	0.0008955087	0	0.0009379125
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella nexilis	0	0	0	0	0.0003472583	0	0	0	0	0.0004044416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001648079	0	0	0	0	0	0.0003885449	0	0	0	0	0	0	0	0	0	0	0.00056514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014500383	0.0004480332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002153023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008357971	0	0	0	0	0.0005359875	0.0087420971	0	0.0008955087	0	0.0009379125
