X.mOTUs2_clade	reSRR9697535	reSRR9697536	reSRR9697537	reSRR9697538	reSRR9697539	reSRR9697540	reSRR9697541	reSRR9697542	reSRR9697543	reSRR9697544	reSRR9697545	reSRR9697546	reSRR9697547	reSRR9697548	reSRR9697549	reSRR9697550	reSRR9697551	reSRR9697552	reSRR9697553	reSRR9697554	reSRR9697555	reSRR9697556	reSRR9697557	reSRR9697558	reSRR9697559	reSRR9697560	reSRR9697561	reSRR9697562	reSRR9697563	reSRR9697564	reSRR9697566	reSRR9697567	reSRR9697568	reSRR9697569
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. NFR15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002106332	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. OV641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003363351	0	0	0	0	0	0.0008645153
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. PR090111-T3T-6A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033974566	0	0	0.0090908605	0	0	0	0	0	0	0.0020197732	0.0002108447	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. RIT328	0	0.0073916604	0.0048937079	0	0.0045886577	0	0	0	0.0090303673	0	0.004884089	0	0	0.0386255654	0	0.0048310943	0	0.0035674307	0	0	0	0	0	0.0193004087	0	0	0	0.0019648773	0	0.009368747	0	0.0096071678	0	0.002890884
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. SKA58	0	0	0.0028240333	0	0	0	0	0	0.0033888908	0	0.0042872452	0.0032134058	0	0	0.0004039415	0	0	0	0	0	0	0	0.0019243913	0.0076967846	0	0	0	0.0003698854	0.0011512244	0	0	0	0	0.0016833278
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. TDK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012479155	0	0	0	0	0	0.0008123546
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. UNC305MFCol5.2	0	0	0	0	0	0	0.0069945508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017639538	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. URHD0057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013098045	0	0	0	0	0.0029706828	0.0002254982	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. Y57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001170576	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002911194	0	0	0	0	0	0	0	0	0	0	0	0.0001252991	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002822598	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0.0019738508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015434181	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025224554	0	0	0	0	0	0	0	0	0	0	0	0.0002338545	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000517778	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002305771	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000794173	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001822928	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002181942	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0.0036749443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013005151	0	0	0	0	0	0.000496457	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_15003]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002182966	0	0	0	0.0070550196	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_15015]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018888998	0	0	0	0	0	0	0	0	0	0.0011144046	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_15453]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001022458	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18648]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106388253	0	0	0	0.0009295538	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18649]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002495442	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18651]	0	0	0.0023229222	0	0.0011016272	0	0	0	0	0	0.0013918954	0	0	0	0	0	0	0	0	0.0044506332	0	0	0	0.003433992	0	0	0	0.0007597585	0	0	0	0	0	0.0031011589
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18663]	0	0.0018582937	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002055334	0	0	0	0	0	0	0	0	0	0	0	0.0024227034	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18671]	0	0	0	0	0	0	0	0	0.003762653	0	0	0	0	0	0	0.0047883122	0	0	0	0	0	0	0	0.0023641834	0	0	0	0.0003805352	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18672]	0	0	0.0011721234	0	0	0	0	0	0.0043173071	0	0.0024882377	0	0	0	0	0.0044864168	0	0.0025138145	0	0	0	0	0	0.0035462751	0	0	0	0.0013409209	0	0	0	0	0	0.0015963779
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18687]	0	0	0	0	0	0	0	0	0	0	0.0017800843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002367546	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18688]	0	0	0	0	0	0	0	0	0.0023254165	0	0.0029175183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002354694	0	0.007112101	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18689]	0	0	0.0009663171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003215308	0	0.0046313229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18703]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000286887	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18704]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007767781	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18705]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005296587	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18718]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002861053	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18722]	0	0	0	0	0.0053983275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_18725]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002442229	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_19485]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010057421	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_24399]	0	0	0	0	0	0	0	0	0	0	0.0015881448	0	0	0	0	0	0	0	0	0.0036664027	0	0	0	0.0015605311	0	0	0	0.0006241711	0	0	0	0	0	0.0030143644
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_24404]	0	0	0.0008136531	0	0	0	0.0038980867	0	0.0012793909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061102487	0	0	0	0.0011091619	0	0	0	0.0143791681	0	0.0012622523
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_24428]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126063952	0.0056714667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_24915]	0	0	0	0	0	0	0	0	0	0	0.0010949439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002861053	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_24918]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001826098	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_26780]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003917935	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27610]	0	0	0	0	0	0	0	0	0	0	0.0029457524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000428196	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27634]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002845546	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27657]	0	0	0	0	0.0040212691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27660]	0	0	0	0	0	0	0	0	0	0	0.0007940724	0	0	0	0	0	0	0	0	0.0064473933	0	0	0	0	0	0	0	0.001137771	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27665]	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0533754379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009226991	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27669]	0	0	0.0014053907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001468061	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27678]	0	0	0	0	0	0	0	0	0	0	0.0019765871	0	0	0	0	0.0036610637	0	0	0	0	0	0	0	0	0	0	0	0.0014490216	0	0	0	0.0070929498	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27679]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003070195	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27680]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002800017	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27681]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001704728	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27683]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055892987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27688]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003482609	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_27714]	0	0	0	0	0	0	0	0	0	0	0.0037323565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002759544	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_28883]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002095821	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_29418]	0	0	0	0	0	0	0	0	0	0	0.002094457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296612	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_32048]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002861053	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas species incertae sedis [ext_mOTU_v3_32076]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002949457	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas taxi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002752677	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas wittichii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067588868	0	0	0	0	0	0	0	0	0	0	0	0.000208046	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas yabuuchiae	0	0	0	0	0.0014598955	0	0	0	0	0	0.0029268693	0	0	0	0	0	0	0	0	0.0029670888	0	0	0	0.0015042128	0	0	0	0.0012124623	0	0	0	0	0	0.0017435428
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis	0.088330263	0.0051067874	0.0015669724	0.0471375496	0	0.0413788093	0.0107625624	0.0120402856	0.0114494634	0.0091503931	0.0052302818	0.0681606141	0.0745831326	0	0.0564250574	0	0.0634382164	0	0.0157783729	0.0208118168	0.020259762	0.0038434555	0.0402927645	0.004211919	0	0	0.0481184689	0.0016781138	0.0069235989	0	0.0651354839	0	0.0238387628	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis granuli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021397527	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis macrogoltabida	0	0	0	0	0	0.0120248278	0	0	0.0044310773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017329079	0.0001822928	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis macrogoltabida	0	0	0	0	0	0	0	0	0	0	0	0.0018277608	0	0	0	0	0.0056596712	0	0	0	0	0	0	0	0	0	0.0023890443	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp. LC363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016119819	0	0.0033014749	0	0	0	0	0	0	0	0	0	0.00201698	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp. LC81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021273822	0	0	0	0	0	0	0	0	0	0.0009895639	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp. QXT-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017722991	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp.	0	0	0	0	0	0	0	0	0	0	0.0009673551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169904	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp.	0.0030296958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010489061	0	0	0	0	0	0	0	0	0	0.0027197591	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp.	0	0	0	0.001646104	0	0	0	0	0	0	0	0	0	0	0	0	0.0035793182	0	0	0	0	0	0	0	0	0	0.0024641089	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp.	0	0	0	0.0062822498	0	0	0	0	0	0.0028706521	0	0	0	0	0	0	0.0041956243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis species incertae sedis [ext_mOTU_v3_18690]	0	0	0	0	0	0	0	0	0	0	0	0	0.017588627	0	0	0	0.0014116119	0	0	0	0	0	0	0	0	0	0.0017369757	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis species incertae sedis [ext_mOTU_v3_24408]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020197235	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis species incertae sedis [ext_mOTU_v3_27705]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039104848	0	0	0	0	0	0	0	0	0	0.002022506	0	0	0	0	0	0	0
