Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005164	reERR5005165	reERR5005166	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005335
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	1.4976754448386	0.00053157439468013	0.0024712095224567	0.0113051217546098	1.29339671295898	0	0.0788068625531712	0.045307437426716	4.98937324999261e-05	0.00446961659409674	0.672409256142236	0.000965027109080301	0.0783870798242136	0.124319561971125	0.0109930709569186	0.000168458316865273	0.0105719093966453	0.00121447308869884	0.000422327527655684	0.000169019105761365	1.1756604123389e-05	0.769725646286434	0.949927093513064	0.014607605765893	0.000872557450212958	1.14130079811065	0.00899131289968871	1.00352026560759	0.821385483452113	0.284572856360687	0.000689397935968692	0.892964080320448	9.89581804450613e-05	0.0342197289599529	0.000121342893988721	5.85840916584757	0	9.3456867412698e-06	0	0.0719421518366381	3.80342918351414e-05	0.204417916027532	1.96609895410642	3.59986635659298e-05	0	0.119563057271767	9.57546638401722e-05	5.37743955712594e-05	0	0.00689425548580186	0.00360336951046004	0.000151257321120331	0.000105234832757295	0.000874198280358196	2.37749418421623e-05	0.000590858327019543
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__E4-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96314627820546e-05	0	0.769144660468638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	0	0	0	0	0	0	0	0	2.91585945571345e-05	0.000155570303282771	0	0.000947595718534962	0.0780843965469164	0.000863094920667288	0.0109848625838251	9.01015240159039e-05	0.00946180092050189	0.00101797711599419	0.000397674621597934	0.00014938764297931	1.1756604123389e-05	0.000471592537146187	0.949396383720857	0.0138466163274192	0.000872557450212958	0.00894505252135067	0.00854537739486945	1.00328341772547	2.07764268671173e-05	0.284087162126374	6.97814570531621e-05	0.892291116236894	4.84239319429055e-05	0.0342197289599529	6.49013944834081e-05	0.0146003253874721	0	9.3456867412698e-06	0	0.0718053944742829	2.16704717042235e-05	0.204417916027532	0.0410589720359362	0	0	0.0360674849096939	3.0379714438989e-05	5.37743955712594e-05	0	0.00626554424792296	0.00319047001731815	0.000151257321120331	5.63502461623089e-05	4.43812343460137e-05	0	0.00055591103454091
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium_A	1.4976754448386	0.00053157439468013	0.0024231551547116	0.0113051217546098	1.29337366954372	0	0.0788068625531712	0.045307437426716	2.07351379427916e-05	0.00431404629081397	0.672409256142236	1.74313905453394e-05	0.000269048553204278	0.123456467050458	8.20837309346659e-06	7.83567928493694e-05	0.00111010847614342	0.000196495972704652	0	0	0	0.000109393280650339	9.23737077531672e-05	0.00076098943847379	0	1.1323449360211	0.000445935504819259	0	0	0	0	0	5.05342485021558e-05	0	5.64414995053133e-05	0	0	0	0	0	0	0	1.92503998207049	3.59986635659298e-05	0	0.0834955723620735	6.53749494011832e-05	0	0	0.000628711237878899	0.000412899493141888	0	4.88845865949856e-05	0.000829817046012182	1.30188298684491e-05	3.49472924786331e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium_A|s__Phascolarctobacterium_A sp900545025	0	0	0	0	0	0	0	0	0	0	0	0	0.000269048553204278	0.123284493172832	0	7.83567928493694e-05	0.000990647771081196	0	0	0	0	0	9.23737077531672e-05	0.00076098943847379	0	1.1323449360211	0.000445935504819259	0	0	0	0	0	5.05342485021558e-05	0	5.64414995053133e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000628711237878899	0	0	0	0.000829817046012182	0	2.67694665600858e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium faecium	0	0	0	0	0	0	0	0	0	0	0	7.14384810563978e-06	0.00150858049851961	0	3.3640099119817e-05	0	4.89581785995456e-05	0	8.15255387259835e-05	0	0	0	0.922581957410465	0	5.56163399848336e-05	0.000486710741307746	4.32234992011442e-05	0.000745201563255986	0	0.159351593988534	0	0.300215505005198	0	0.0335839156316638	0	0.0143463457265965	0	0	0	0.0251941181686974	2.16704717042235e-05	0.190791153611341	0	0	0	0	0	5.37743955712594e-05	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium sp900544795	0	0	0	0	0	0	0	0	2.91585945571345e-05	0.000155570303282771	0	0.000940451870429322	0.0765410120530996	0.000863094920667288	0.0109512224847053	9.01015240159039e-05	0.00941284274190234	0.00101797711599419	0.000316149082871951	0.00014938764297931	0	0.000471592537146187	0.0254521924610707	0.0138466163274192	0.000794593655950712	0.00845834178004292	0.00850215389566831	0.000414807857898965	2.07764268671173e-05	0.124282548553587	6.97814570531621e-05	0.591548571658704	4.84239319429055e-05	0.000490859558216645	6.49013944834081e-05	0.000245452189924527	0	0	0	0.0466112763055855	0	0.0129915288590408	0.0410589720359362	0	0	0.0360674849096939	3.0379714438989e-05	0	0	0.00626554424792296	0.00299995300524987	0	0	4.43812343460137e-05	0	0.000499350568060878
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium sp900545535	0	0	0	0	0	0	0	0	0	0	0	0	3.48039952972089e-05	0	0	0	0	0	0	0	1.1756604123389e-05	0	0.00136223384932162	0	2.23474542774118e-05	0	0	1.00212340830431	0	0.000453019584252423	0	0.000527039572991854	0	0.000144953770072452	0	8.52747095112898e-06	0	9.3456867412698e-06	0	0	0	0.000635233557150621	0	0	0	0	0	0	0	0	0.000190517012068281	0.000151257321120331	5.63502461623089e-05	0	0	5.6560466480032e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0.000265212154332804	0.00032007324245473	0.040483361655536	0	0.0367535322282104	0	0.000182162828842369	0	1.07827788406127e-05	3.01727540845961e-05	0	0.0906432207603758	0.000406554630002448	0.000382357714439923	0.00374959568849388	2.1904850750029	0	0.000251939442503081	0	1.76288547868354e-05	9.80160502589672e-06	0	0	0	0	1.15601512388758e-05	0	0	0	0	0	0	0.234920377682805	0	0	1.43263160099669e-05	0	0	0.02301877686792	0	0	0	0.225944408554254	0.000141221334592958	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0.000265212154332804	0.00032007324245473	0.040483361655536	0	0.0367535322282104	0	0.000182162828842369	0	1.07827788406127e-05	3.01727540845961e-05	0	0.0906432207603758	0.000406554630002448	0.000382357714439923	0.00374959568849388	2.1904850750029	0	0.000251939442503081	0	1.76288547868354e-05	9.80160502589672e-06	0	0	0	0	1.15601512388758e-05	0	0	0	0	0	0	0.234920377682805	0	0	1.43263160099669e-05	0	0	0.02301877686792	0	0	0	0.225944408554254	0.000141221334592958	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	0.000265212154332804	0.00032007324245473	0.040483361655536	0	0.0367535322282104	0	0.000182162828842369	0	1.07827788406127e-05	3.01727540845961e-05	0	0.0906432207603758	0.000406554630002448	0.000382357714439923	0.00374959568849388	2.1904850750029	0	0.000251939442503081	0	1.76288547868354e-05	9.80160502589672e-06	0	0	0	0	1.15601512388758e-05	0	0	0	0	0	0	0.234920377682805	0	0	1.43263160099669e-05	0	0	0.02301877686792	0	0	0	0.225944408554254	0.000141221334592958	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas funiformis	0	0	0	0	0	0	0	0	0	0	0	0.000265212154332804	0.00032007324245473	0.040483361655536	0	0.0367535322282104	0	0.000182162828842369	0	1.07827788406127e-05	3.01727540845961e-05	0	0.0906432207603758	0.000406554630002448	0.000382357714439923	0.00374959568849388	2.1904850750029	0	0.000251939442503081	0	1.76288547868354e-05	9.80160502589672e-06	0	0	0	0	1.15601512388758e-05	0	0	0	0	0	0	0.234920377682805	0	0	1.43263160099669e-05	0	0	0.02301877686792	0	0	0	0.225944408554254	0.000141221334592958	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Sporomusales	1.21515443854658e-05	2.87682344798595e-06	0	0	1.69617585423629e-05	0	0.000126377692298663	0.000133440277438573	5.29384282509932e-06	2.8244322003185e-05	3.52570929041834e-06	0	0	0	7.47924260784003e-06	0	0	4.04287703744516e-05	2.71885026569656e-05	0	0	0	9.36675570710597e-05	0	0	0	1.20124139547606e-05	0.000235343090485558	0.000135793135403092	2.50663834638857e-05	0.000893168927742807	6.86787215528123e-05	1.22042097640581	5.25155140273743e-05	0	4.32520194665849e-05	0	0	3.84642825470128e-06	0	6.02252666991776e-06	0	0.000235536033303843	0	0	0.000211800826700368	0	0	0	0	0	0	0	0	0	8.94169063999011e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Sporomusales|f__Sporomusaceae	1.21515443854658e-05	2.87682344798595e-06	0	0	1.69617585423629e-05	0	0.000126377692298663	0.000133440277438573	5.29384282509932e-06	2.8244322003185e-05	3.52570929041834e-06	0	0	0	7.47924260784003e-06	0	0	4.04287703744516e-05	2.71885026569656e-05	0	0	0	9.36675570710597e-05	0	0	0	1.20124139547606e-05	0.000235343090485558	0.000135793135403092	2.50663834638857e-05	0.000893168927742807	6.86787215528123e-05	1.22042097640581	5.25155140273743e-05	0	4.32520194665849e-05	0	0	3.84642825470128e-06	0	6.02252666991776e-06	0	0.000235536033303843	0	0	0.000211800826700368	0	0	0	0	0	0	0	0	0	8.94169063999011e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Sporomusales|f__Sporomusaceae|g__Sporomusa	1.21515443854658e-05	2.87682344798595e-06	0	0	1.69617585423629e-05	0	0.000126377692298663	0.000133440277438573	5.29384282509932e-06	2.8244322003185e-05	3.52570929041834e-06	0	0	0	7.47924260784003e-06	0	0	4.04287703744516e-05	2.71885026569656e-05	0	0	0	9.36675570710597e-05	0	0	0	1.20124139547606e-05	0.000235343090485558	0.000135793135403092	2.50663834638857e-05	0.000893168927742807	6.86787215528123e-05	1.22042097640581	5.25155140273743e-05	0	4.32520194665849e-05	0	0	3.84642825470128e-06	0	6.02252666991776e-06	0	0.000235536033303843	0	0	0.000211800826700368	0	0	0	0	0	0	0	0	0	8.94169063999011e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Sporomusales|f__Sporomusaceae|g__Sporomusa|s__Sporomusa sphaeroides	1.21515443854658e-05	2.87682344798595e-06	0	0	1.69617585423629e-05	0	0.000126377692298663	0.000133440277438573	5.29384282509932e-06	2.8244322003185e-05	3.52570929041834e-06	0	0	0	7.47924260784003e-06	0	0	4.04287703744516e-05	2.71885026569656e-05	0	0	0	9.36675570710597e-05	0	0	0	1.20124139547606e-05	0.000235343090485558	0.000135793135403092	2.50663834638857e-05	0.000893168927742807	6.86787215528123e-05	1.22042097640581	5.25155140273743e-05	0	4.32520194665849e-05	0	0	3.84642825470128e-06	0	6.02252666991776e-06	0	0.000235536033303843	0	0	0.000211800826700368	0	0	0	0	0	0	0	0	0	8.94169063999011e-05
k__Bacteria|p__Firmicutes|c__Bacilli	6.03062087830507	3.58177993480814	15.901498561746	3.05777932808058	1.10783234588264	0.307214371256653	7.21858589727203	6.65983583498543	5.40437842033878	3.86067938544919	1.34754302609028	68.6976731742654	14.6224523571305	4.57781692418592	3.99397628291539	31.7314004558097	5.85756070979016	0.0112122766130974	1.47856930066045	2.44224300280829	74.8934768945214	1.09051087449737	8.15466734521126	5.62516863936427	1.01986063674823	5.24075837723668	23.6228691501812	0.831472754457426	0.00124643284111452	3.251116983651	0.00327976277384225	1.76695753512227	1.13651663795282	0.0403125425080376	0.014423933342106	5.59627510482078	39.0954422761871	0.00145559499492595	0.524214154116931	0.241072323301786	5.87785674803979	11.9150750173342	1.34469639793036	49.731973155148	13.6533946960923	1.54427252793891	8.68043247515678	1.67221067033226	3.24851372215961	9.89678491666576	13.9880529297064	0.0204643690369714	52.4668898861719	1.68813778545905	0.550336194926011	3.65237992896254
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales	1.80727220161319	0.00158921977898793	0.00168482464776942	0.0302809266061508	0.0697988118710019	0.000176697085802441	0.0178359083230446	0.004205804583623	0.0191362014871524	0.0467946167723492	0.00974866609885763	0.000127197493549598	0.000124901410916472	0	2.40066721081075	0	0	0.000672371554356384	7.29705550718792e-05	2.67429103061156e-06	0	0.000268137612098436	0	0	0	0	1.10549454367381e-05	2.34085772275768e-05	3.47137577892872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31722533681065	0	0	1.5096564096677	5.63237538544597e-06	0	0	7.62895621764159e-05	0	0	0	0	0	4.11448949851197e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Acholeplasmataceae	0	0	0	0.00083009223398742	0	0	0	0	0.0162503810647986	0.0386669577014443	0	0	0	0	1.91475220120943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Acholeplasmataceae|g__DUQW01	0	0	0	0.00083009223398742	0	0	0	0	0.0162503810647986	0.0386669577014443	0	0	0	0	1.91475220120943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae	1.80727220161319	0.00158921977898793	0.00168482464776942	0.0294508343721634	0.0697988118710019	0.000176697085802441	0.0178359083230446	0.004205804583623	0	0	0.00974866609885763	9.50106383967478e-05	1.1076693387623e-05	0	3.78570373840362e-05	0	0	0.000672371554356384	7.29705550718792e-05	2.67429103061156e-06	0	0.000268137612098436	0	0	0	0	1.10549454367381e-05	4.33169391935597e-06	3.47137577892872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31722533681065	0	0	1.5096564096677	5.63237538544597e-06	0	0	7.62895621764159e-05	0	0	0	0	0	4.11448949851197e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae|g__Anaeroplasma	1.16441642230126	0.00089280766130557	0.00151698290487876	0.00765484437700615	0.0461671971484239	0.000176697085802441	0.0104588480030043	0.00360442283880041	0	0	0.0088588549732478	0	0	0	0	0	0	0	1.04170553108576e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae|g__JAEDCM01	0	0	0	4.11334821996117e-05	0	0	0	0	0	0	0	9.50106383967478e-05	1.1076693387623e-05	0	3.78570373840362e-05	0	0	0.000672371554356384	6.25534997610216e-05	2.67429103061156e-06	0	0.000268137612098436	0	0	0	0	1.10549454367381e-05	4.33169391935597e-06	3.47137577892872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31722533681065	0	0	1.5096564096677	5.63237538544597e-06	0	0	7.62895621764159e-05	0	0	0	0	0	4.11448949851197e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae|g__JAEDCM01|s__JAEDCM01 sp016294165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08348531928673	0	0	0.520901022773646	5.63237538544597e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__UBA5453	0	0	0	0	0	0	0	0	0.00288582042235383	0.0081276590709049	0	3.21868551528506e-05	0.000113824717528849	0	0.48587715256394	0	0	0	0	0	0	0	0	0	0	0	0	1.90768833082208e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__UBA5453|g__UBA5409	0	0	0	0	0	0	0	0	0.00288582042235383	0.0081276590709049	0	3.21868551528506e-05	0.000113824717528849	0	0.48587715256394	0	0	0	0	0	0	0	0	0	0	0	0	1.90768833082208e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_A	0	0	0	0	0	0	0	0	0	0	0	4.41174280100007e-06	2.67455434790235e-05	0.00487482083747553	0	0.000327149837354508	0	0	0	0	0.000903450204675161	0	4.89742586133168e-05	0	4.57951109668483e-05	8.84036074849244e-06	0.000233564024301721	9.93625342902786e-05	0	0.00012532618046411	0	0	0	1.06087091351619e-05	0	0.00119265260932911	0.00178262508002463	0	0	5.1519328384637e-05	0	3.4256334758431e-05	0	2.45003956796791	0.0069230321557523	0	5.27016491284761e-05	5.5348041893636e-06	0.00452323088414041	0.000122804747516976	7.80826988204922e-05	3.09961292202094e-06	2.0620483721531e-05	2.6857321516796e-05	1.09831989211616e-05	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_A|f__Planococcaceae	0	0	0	0	0	0	0	0	0	0	0	4.41174280100007e-06	2.67455434790235e-05	0.00487482083747553	0	0.000327149837354508	0	0	0	0	0.000903450204675161	0	4.89742586133168e-05	0	4.57951109668483e-05	8.84036074849244e-06	0.000233564024301721	9.93625342902786e-05	0	0.00012532618046411	0	0	0	1.06087091351619e-05	0	0.00119265260932911	0.00178262508002463	0	0	5.1519328384637e-05	0	3.4256334758431e-05	0	2.45003956796791	0.0069230321557523	0	5.27016491284761e-05	5.5348041893636e-06	0.00452323088414041	0.000122804747516976	7.80826988204922e-05	3.09961292202094e-06	2.0620483721531e-05	2.6857321516796e-05	1.09831989211616e-05	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_A|f__Planococcaceae|g__Lysinibacillus	0	0	0	0	0	0	0	0	0	0	0	4.41174280100007e-06	2.67455434790235e-05	0.00487482083747553	0	0.000327149837354508	0	0	0	0	0.000903450204675161	0	4.89742586133168e-05	0	4.57951109668483e-05	8.84036074849244e-06	0.000233564024301721	9.93625342902786e-05	0	0.00012532618046411	0	0	0	1.06087091351619e-05	0	0.00119265260932911	0.00178262508002463	0	0	5.1519328384637e-05	0	3.4256334758431e-05	0	2.45003956796791	0.0069230321557523	0	5.27016491284761e-05	5.5348041893636e-06	0.00452323088414041	0.000122804747516976	7.80826988204922e-05	3.09961292202094e-06	2.0620483721531e-05	2.6857321516796e-05	1.09831989211616e-05	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_B	0	0	0	0	0	0	0	0	0	0	5.13084424821243e-06	19.4089030233785	0.0032462330045087	0	0.000538772166064766	0	0.000752422107519533	0	0	0	0	0	0	0	0	5.78954871195679e-06	0	0	0	1.21594170917313e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384329831826039	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_B|f__Bacillaceae_C	0	0	0	0	0	0	0	0	0	0	5.13084424821243e-06	19.4089030233785	0.0032462330045087	0	0.000538772166064766	0	0.000752422107519533	0	0	0	0	0	0	0	0	5.78954871195679e-06	0	0	0	1.21594170917313e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384329831826039	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D	0	0	0	0	0	0	0	0	5.66642638882252e-05	7.07212559368342e-05	0	47.8291935647545	1.27178338359157	0.0727151262342661	0.0204817959145867	0.144509605806914	0.00388510809652185	6.23204626423459e-05	0.000238237627166492	0	0.00462034709493018	1.58598776700096e-05	0.000212014479824648	0.000115344400469588	0.000429223624628301	5.16961257420728e-06	0.000239142958077793	0.000119480235076291	0	5.15279993088013e-05	0	0	0	0.0001075378996944	0.000235817716684225	7.15362657474896e-05	0.00395209687508328	0.000104365741627322	0	0	0	0	0.000983634070017067	3.55214094985091e-05	0	0.000771067369319317	0.000264762108128462	3.2368247027441e-05	0.000140071686290273	9.57570618646475e-05	0.000751723258522622	3.76926752250738e-05	0.0032125506844815	6.98066985737405e-06	4.56602955897337e-06	3.742625083452e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae	0	0	0	0	0	0	0	0	5.66642638882252e-05	7.07212559368342e-05	0	47.8291935647545	1.27178338359157	0.0727151262342661	0.0204817959145867	0.144509605806914	0.00388510809652185	6.23204626423459e-05	0.000238237627166492	0	0.00462034709493018	1.58598776700096e-05	0.000212014479824648	0.000115344400469588	0.000429223624628301	5.16961257420728e-06	0.000239142958077793	0.000119480235076291	0	5.15279993088013e-05	0	0	0	0.0001075378996944	0.000235817716684225	7.15362657474896e-05	0.00395209687508328	0.000104365741627322	0	0	0	0	0.000983634070017067	3.55214094985091e-05	0	0.000771067369319317	0.000264762108128462	3.2368247027441e-05	0.000140071686290273	9.57570618646475e-05	0.000751723258522622	3.76926752250738e-05	0.0032125506844815	6.98066985737405e-06	4.56602955897337e-06	3.742625083452e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae|g__Oceanobacillus	0	0	0	0	0	0	0	0	5.66642638882252e-05	3.67041929826178e-05	0	15.2592065468712	1.25392404551143	0.0293931381530881	0.0201126933465924	0.00698234941900324	2.82904677217758e-05	5.75418207077397e-05	0.000211992778226466	0	0.00440995552249286	0	0.000174536207703462	0.000112322631129877	0.000307978251426709	5.16961257420728e-06	0.000179509013483563	0.00010602250531047	0	5.15279993088013e-05	0	0	0	0.0001075378996944	4.08330425999126e-05	7.15362657474896e-05	0.00205666430296004	0.000100800272559957	0	0	0	0	8.82351806672624e-05	3.55214094985091e-05	0	0	1.72021967380037e-05	3.2368247027441e-05	0.000140071686290273	9.57570618646475e-05	0.000258761345826922	1.69184728304232e-05	0.0032125506844815	6.98066985737405e-06	1.71283094478088e-06	9.68264502118826e-06
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae|g__Oceanobacillus|s__Oceanobacillus indicireducens	0	0	0	0	0	0	0	0	2.22668673689919e-05	0	0	10.738585666986	0.00579946665723212	0	4.19454093296679e-05	0.000183481974169456	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17148639456372e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140071686290273	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae|g__Oceanobacillus|s__Oceanobacillus oncorhynchi	0	0	0	0	0	0	0	0	0	0	0	0.035010369515006	0.611228842741405	0.000222769317577465	0.000691135714040767	4.65113501124401e-05	0	0	0	0	0	0	3.13323249149829e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae|g__Pseudogracilibacillus	0	0	0	0	0	0	0	0	0	3.40170629542164e-05	0	3.16075672869399	0.00680830837960621	4.718116766546e-05	4.05355242641079e-05	3.9403268490758e-05	0	0	0	0	0	0	0	0	0	0	0	5.66887795995551e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23207025546456e-05	0	0	0	0	0
