Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005163	reERR5005164	reERR5005165	reERR5005166	reERR5005167	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005286	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005324	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005331	reERR5005334	reERR5005335
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0.00031104737183065	0	0.000352456439207418	0.0240845107852438	0	0.0533212367032736	0.000259002346894504	0	7.06930406123622e-06	0.00172075121102306	8.0777362590437e-06	0	0	0.108275490061033	0.00232166835090093	0.000374942697481457	0.00725535402809153	2.17780466054193	8.74271991505605e-06	0.000161465965950303	0	0	0	0	0	0	3.00217137078579e-05	2.60682353421087e-05	0	0	0	0	0	0	0.0847073830795956	0.000129946380557796	0	1.64485758801282e-05	0	0	5.03859155598474e-05	0.0183817146465094	0	0	0	0.226519373863631	0.000138511219774035	0	0	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00031104737183065	0	0.000352456439207418	0.0240845107852438	0	0.0533212367032736	0.000259002346894504	0	7.06930406123622e-06	0.00172075121102306	8.0777362590437e-06	0	0	0.108275490061033	0.00232166835090093	0.000374942697481457	0.00725535402809153	2.17780466054193	8.74271991505605e-06	0.000161465965950303	0	0	0	0	0	0	3.00217137078579e-05	2.60682353421087e-05	0	0	0	0	0	0	0.0847073830795956	0.000129946380557796	0	1.64485758801282e-05	0	0	5.03859155598474e-05	0.0183817146465094	0	0	0	0.226519373863631	0.000138511219774035	0	0	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0.00031104737183065	0	0.000352456439207418	0.0240845107852438	0	0.0533212367032736	0.000259002346894504	0	7.06930406123622e-06	0.00172075121102306	8.0777362590437e-06	0	0	0.108275490061033	0.00232166835090093	0.000374942697481457	0.00725535402809153	2.17780466054193	8.74271991505605e-06	0.000161465965950303	0	0	0	0	0	0	3.00217137078579e-05	2.60682353421087e-05	0	0	0	0	0	0	0.0847073830795956	0.000129946380557796	0	1.64485758801282e-05	0	0	5.03859155598474e-05	0.0183817146465094	0	0	0	0.226519373863631	0.000138511219774035	0	0	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas funiformis	0	0	0	0	0	0	0	0	0	0	0	0	0.00031104737183065	0	0.000352456439207418	0.0240845107852438	0	0.0533212367032736	0.000259002346894504	0	7.06930406123622e-06	0.00172075121102306	8.0777362590437e-06	0	0	0.108275490061033	0.00232166835090093	0.000374942697481457	0.00725535402809153	2.17780466054193	8.74271991505605e-06	0.000161465965950303	0	0	0	0	0	0	3.00217137078579e-05	2.60682353421087e-05	0	0	0	0	0	0	0.0847073830795956	0.000129946380557796	0	1.64485758801282e-05	0	0	5.03859155598474e-05	0.0183817146465094	0	0	0	0.226519373863631	0.000138511219774035	0	0	0
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Sporomusales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37214112832363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80873876801327e-06	9.26721033657661e-05	3.05657525067884e-05	0.000312405247090855	0	1.36814887124055	9.7129323990121e-06	0	7.01792994588967e-05	0	0	0	0.000125372955399024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197912518599881	7.27707808256546e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Sporomusales|f__Sporomusaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37214112832363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80873876801327e-06	9.26721033657661e-05	3.05657525067884e-05	0.000312405247090855	0	1.36814887124055	9.7129323990121e-06	0	7.01792994588967e-05	0	0	0	0.000125372955399024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197912518599881	7.27707808256546e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Sporomusales|f__Sporomusaceae|g__Sporomusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37214112832363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80873876801327e-06	9.26721033657661e-05	3.05657525067884e-05	0.000312405247090855	0	1.36814887124055	9.7129323990121e-06	0	7.01792994588967e-05	0	0	0	0.000125372955399024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197912518599881	7.27707808256546e-05
k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Sporomusales|f__Sporomusaceae|g__Sporomusa|s__Sporomusa sphaeroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37214112832363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80873876801327e-06	9.26721033657661e-05	3.05657525067884e-05	0.000312405247090855	0	1.36814887124055	9.7129323990121e-06	0	7.01792994588967e-05	0	0	0	0.000125372955399024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197912518599881	7.27707808256546e-05
k__Bacteria|p__Firmicutes|c__Bacilli	5.31910210581838	5.78318958791462	20.6357214341342	4.50566460648419	0.796778328246331	0.0694805393205446	7.15845813164717	5.21335969944819	5.01530238043609	0.878534593301778	4.96037722038368	1.41445708980782	60.9806018292638	0.00166528144787205	14.6224951945615	1.99350335810276	2.25657881483344	27.4360766734527	4.21245108284756	0.0063753038914775	0.723737245170061	0.755349332211	1.40083872535118	38.5272433878259	0.00201010186618569	10.4807264326548	4.84872655379406	0.397982004479337	4.30395336838644	18.6896053806727	0.644609053801667	0.0010902542839797	0.016407286870741	0.00183258926450744	0.954303296526779	1.26527151560397	0.0386773441490221	0.0046996355586937	5.52852517751218	34.2595937277856	0.000285003746761503	0.012179038892156	3.35284824108252	5.93776938102824	13.7550661701743	1.329546247599	37.5899726880954	10.3615560443618	0.631249177447482	6.17923019617941	0.464595848366935	1.10295286102165	0.00945088966110437	8.58774666826392	11.7655321396071	0.00652448829905385	49.5083209788047	16.725655756867	0.822435086554448	0.247535295039871	5.24977471982723	1.59657060639744
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales	2.08695490790669	0.0028700457977394	0.00186513818067413	0.0372392641877035	0.0878551499123912	7.43956280424708e-05	0.0279299661384143	0.00683367427461165	0.0292412410192573	0.000172436557220739	0.0511320347738257	0.00989633814749052	0	0.000219524028695768	0	0	2.24970812252911	0	0	1.00048876821839e-05	8.47795892516934e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.318067812391	0	0	0.619658589842421	8.48975335481806e-06	0	0	0.000338079842540994	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Acholeplasmataceae	0	0	0	0.0008935314529808	0	0	0	0	0.0292412410192573	0	0.0511320347738257	0	0	0.000219524028695768	0	0	2.24970812252911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Acholeplasmataceae|g__DUQW01	0	0	0	0.0008935314529808	0	0	0	0	0.0292412410192573	0	0.0511320347738257	0	0	0.000219524028695768	0	0	2.24970812252911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae	2.08695490790669	0.0028700457977394	0.00186513818067413	0.0363457327347227	0.0878551499123912	7.43956280424708e-05	0.0279299661384143	0.00683367427461165	0	0.000172436557220739	0	0.00989633814749052	0	0	0	0	0	0	0	1.00048876821839e-05	8.47795892516934e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.318067812391	0	0	0.619658589842421	8.48975335481806e-06	0	0	0.000338079842540994	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae|g__Anaeroplasma	1.34538165970683	0.00114528321550091	0.00139741927511719	0.0102956959095864	0.0581887303929615	7.43956280424708e-05	0.014905105559291	0.00544256298671151	0	0	0	0.00844177968420236	0	0	0	0	0	0	0	0	8.47795892516934e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae|g__JAEDCM01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00048876821839e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.318067812391	0	0	0.619658589842421	8.48975335481806e-06	0	0	0.000338079842540994	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae|g__JAEDCM01|s__JAEDCM01 sp016294165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00048876821839e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.318067812391	0	0	0.619658589842421	8.48975335481806e-06	0	0	0.000338079842540994	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_A	0	0	0	0	0	0	0	0	0	0	0	0	2.85042444200515e-05	0	0.000231475830917561	0.00237687044103074	0	0.000486996506134239	0	5.38826047257051e-05	0	0.000472469347258693	0	0.00122179734826091	0	3.26699097759553e-05	0	6.01292719557246e-05	1.30734330788693e-05	0.000263959952403563	0.000112165061367786	0	0.000162960912672762	0	0	0	1.13278315911352e-05	9.0788049705322e-05	0.0017428704057653	0.00108694114042837	1.72968923353116e-05	0	0	0	0.000132385289332066	0	1.5859373536308	0.00339682237664368	3.44857060310443e-05	9.32038729265007e-05	4.45526558294606e-05	0.00534623883443611	0	1.41214919137999e-05	0.000250220530534723	2.18508425034002e-06	5.43284092151404e-05	7.99625525216242e-05	1.61548638254351e-05	0.00474197425342804	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_A|f__Planococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	2.85042444200515e-05	0	0.000231475830917561	0.00237687044103074	0	0.000486996506134239	0	5.38826047257051e-05	0	0.000472469347258693	0	0.00122179734826091	0	3.26699097759553e-05	0	6.01292719557246e-05	1.30734330788693e-05	0.000263959952403563	0.000112165061367786	0	0.000162960912672762	0	0	0	1.13278315911352e-05	9.0788049705322e-05	0.0017428704057653	0.00108694114042837	1.72968923353116e-05	0	0	0	0.000132385289332066	0	1.5859373536308	0.00339682237664368	3.44857060310443e-05	9.32038729265007e-05	4.45526558294606e-05	0.00534623883443611	0	1.41214919137999e-05	0.000250220530534723	2.18508425034002e-06	5.43284092151404e-05	7.99625525216242e-05	1.61548638254351e-05	0.00474197425342804	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_A|f__Planococcaceae|g__Lysinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	2.85042444200515e-05	0	0.000231475830917561	0.00237687044103074	0	0.000486996506134239	0	5.38826047257051e-05	0	0.000472469347258693	0	0.00122179734826091	0	3.26699097759553e-05	0	6.01292719557246e-05	1.30734330788693e-05	0.000263959952403563	0.000112165061367786	0	0.000162960912672762	0	0	0	1.13278315911352e-05	9.0788049705322e-05	0.0017428704057653	0.00108694114042837	1.72968923353116e-05	0	0	0	0.000132385289332066	0	1.5859373536308	0.00339682237664368	3.44857060310443e-05	9.32038729265007e-05	4.45526558294606e-05	0.00534623883443611	0	1.41214919137999e-05	0.000250220530534723	2.18508425034002e-06	5.43284092151404e-05	7.99625525216242e-05	1.61548638254351e-05	0.00474197425342804	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_B	0	0	0	0	0	0	0	0	0	0	0	4.83165982650026e-06	17.9827085214652	0	0.00460989873443614	3.00328523256909e-05	0.000632045560310926	0.000238173746694773	7.04767112379533e-06	0	0	2.97965079418299e-05	0	0	0	0	4.43330128881268e-06	0	0	7.23493890787218e-05	7.32721967645773e-05	0	1.20971311799188e-05	0	0	0	0.000262361629536009	3.08091393757452e-05	1.14368241929739e-05	0	4.79362207807495e-05	0	0	0	0	0	1.39558548204035e-05	0.000264017601555958	0	0	8.11388969443366e-05	0	0	0	0.00160980760837436	2.33576755002651e-05	0	0	0	0	0.00048639556174622	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_B|f__Bacillaceae_C	0	0	0	0	0	0	0	0	0	0	0	4.83165982650026e-06	17.9827085214652	0	0.00460989873443614	3.00328523256909e-05	0.000632045560310926	0.000238173746694773	7.04767112379533e-06	0	0	2.97965079418299e-05	0	0	0	0	4.43330128881268e-06	0	0	7.23493890787218e-05	7.32721967645773e-05	0	1.20971311799188e-05	0	0	0	0.000262361629536009	3.08091393757452e-05	1.14368241929739e-05	0	4.79362207807495e-05	0	0	0	0	0	1.39558548204035e-05	0.000264017601555958	0	0	8.11388969443366e-05	0	0	0	0.00160980760837436	2.33576755002651e-05	0	0	0	0	0.00048639556174622	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D	0	0	0	0	0	0	0	0	0	0	4.1346537287383e-05	0	41.846746295624	1.10527561331197e-05	0.147552088301967	0.00384341639090106	0.000654936127566567	0.0271624095633668	1.81360213156067e-05	0	0	9.46370943354401e-05	2.06723580015767e-05	0.000134366457924626	0	2.15311316013961e-05	0	0	4.43585391902492e-05	3.18472684213167e-05	4.92816522186196e-06	0	1.03766584773396e-05	0	4.87690301170014e-06	0	0.000115176467526654	0	4.2307190105956e-06	7.83698571651163e-05	7.63632207669286e-05	0	0	0	0	0	1.11480765874657e-05	0	0	5.56311768345734e-05	2.60999692563674e-06	0.000137026725887815	8.41529947671691e-05	0	0.000171099001681709	0	1.46893062277062e-05	6.77716956762825e-06	0	3.78884845350276e-05	0.00076470821588599	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae	0	0	0	0	0	0	0	0	0	0	4.1346537287383e-05	0	41.846746295624	1.10527561331197e-05	0.147552088301967	0.00384341639090106	0.000654936127566567	0.0271624095633668	1.81360213156067e-05	0	0	9.46370943354401e-05	2.06723580015767e-05	0.000134366457924626	0	2.15311316013961e-05	0	0	4.43585391902492e-05	3.18472684213167e-05	4.92816522186196e-06	0	1.03766584773396e-05	0	4.87690301170014e-06	0	0.000115176467526654	0	4.2307190105956e-06	7.83698571651163e-05	7.63632207669286e-05	0	0	0	0	0	1.11480765874657e-05	0	0	5.56311768345734e-05	2.60999692563674e-06	0.000137026725887815	8.41529947671691e-05	0	0.000171099001681709	0	1.46893062277062e-05	6.77716956762825e-06	0	3.78884845350276e-05	0.00076470821588599	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae|g__Oceanobacillus	0	0	0	0	0	0	0	0	0	0	0	0	12.7132270862168	1.10527561331197e-05	0.133751263297348	0.00025575560585234	0.000197109647230477	0.001334117178473	1.81360213156067e-05	0	0	8.36147466564134e-05	0	8.52590285641581e-06	0	0	0	0	6.65968534224862e-06	3.18472684213167e-05	0	0	1.03766584773396e-05	0	0	0	0.000109638843713414	0	0	0	7.63632207669286e-05	0	0	0	0	0	5.98551578373612e-06	0	0	0	0	0.000137026725887815	8.41529947671691e-05	0	0	0	0	0	0	2.64722210372444e-05	0.000204269289364715	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae|g__Oceanobacillus|s__Oceanobacillus indicireducens	0	0	0	0	0	0	0	0	0	0	0	0	9.45489142054358	0	0.00960871596061906	7.72846008815856e-05	9.94779932792201e-05	0.000525343649514048	1.81360213156067e-05	0	0	0	0	8.52590285641581e-06	0	0	0	0	6.65968534224862e-06	0	0	0	1.03766584773396e-05	0	0	0	0.000109638843713414	0	0	0	7.63632207669286e-05	0	0	0	0	0	5.98551578373612e-06	0	0	0	0	0.000137026725887815	8.41529947671691e-05	0	0	0	0	0	0	2.64722210372444e-05	0.000151716230118564	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales_D|f__Amphibacillaceae|g__Pseudogracilibacillus	0	0	0	0	0	0	0	0	0	0	4.1346537287383e-05	0	2.88761988373224	0	0.00756311363503156	0.000321386529447048	4.77319991280082e-05	0.00288483388220673	0	0	0	0	1.01322842158489e-05	8.18187770566802e-06	0	0	0	0	3.19548157808911e-05	0	0	0	0	0	0	0	5.53762381323927e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11603005086511e-05	0	0	0	0	0	7.27971958923371e-05	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__DSM-16016	0	0	0	0	0	0	0	0	0	0	0	0	0.0062125236974238	1.66682474431172e-05	8.31687058149752	0	0.000132799871052058	0.000271040235349792	0	0	0	0	0	0	0	0	0	0.000170672693267279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08446991896585e-05	0	0	7.48733810454198e-05	2.4589360466915e-05	0.000397665657296177	0	0	0	0	0	2.3642506240279e-05	1.14636101052552e-05	0	0	3.34579287957307e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__DSM-16016|f__Caldibacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.0062125236974238	1.66682474431172e-05	8.31687058149752	0	0.000132799871052058	0.000271040235349792	0	0	0	0	0	0	0	0	0	0.000170672693267279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08446991896585e-05	0	0	7.48733810454198e-05	2.4589360466915e-05	0.000397665657296177	0	0	0	0	0	2.3642506240279e-05	1.14636101052552e-05	0	0	3.34579287957307e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__DSM-16016|f__Caldibacillaceae|g__RUG14133	0	0	0	0	0	0	0	0	0	0	0	0	0.0062125236974238	1.66682474431172e-05	8.31687058149752	0	0.000132799871052058	0.000271040235349792	0	0	0	0	0	0	0	0	0	0.000170672693267279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08446991896585e-05	0	0	7.48733810454198e-05	2.4589360466915e-05	0.000397665657296177	0	0	0	0	0	2.3642506240279e-05	1.14636101052552e-05	0	0	3.34579287957307e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__DSM-16016|f__Caldibacillaceae|g__RUG14133|s__RUG14133 sp902796085	0	0	0	0	0	0	0	0	0	0	0	0	0.0062125236974238	1.66682474431172e-05	8.31687058149752	0	0.000132799871052058	0.000271040235349792	0	0	0	0	0	0	0	0	0	0.000170672693267279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08446991896585e-05	0	0	7.48733810454198e-05	2.4589360466915e-05	0.000397665657296177	0	0	0	0	0	2.3642506240279e-05	1.14636101052552e-05	0	0	3.34579287957307e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales	1.1618674123642	5.76758169154775	20.6316426012869	4.37229333415945	0.516551856733243	0.0556423238278241	4.56074836168384	3.02611050181546	4.97571587496847	0.853269405125666	0.11984447211231	0.0156301603716048	0.000992997245576126	0	0.00038211756370451	0.0171497201995673	9.64614309107764e-05	0.00347946578036148	1.55952148883934	0.000150581644446154	0.00118663418202797	0.481197972664369	1.4004350139157	0.00109978296910359	0.00014833943869789	10.4664811462137	4.24319100851883	0.0363616116221218	1.96474221966649	7.45418404985846	0.00246900386575975	0.00107143199678129	0.00486190526752047	0.00178479109663898	0.952601297872068	1.26494313033916	0.0047383631138839	0.000707692700506704	0.812695832265096	8.66434782421024	1.25580971855389e-05	0.0013197837291639	0.0219255428138376	5.9346419395634	13.7365871695191	0.00148656632480349	0.155687453610146	0.000594694327739707	0.00184482936115628	4.64527149774621e-05	0.000293980406179594	0.000111979611809631	0.00555427879534142	0.00835138599011009	0.128534901431265	0.000769092470749862	0.000375001759559534	8.59358700384917	3.04358082644955e-05	0.00108336215431431	0.913775466130668	0.273540109527618
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Coprobacillaceae	0	0	4.41908114706956e-05	0	0	0	0	0	0	4.454674769839e-05	0	0	0.000240113183892668	0	0.000239386951565208	0.0151160747575473	6.40008782481836e-05	0.00124077284677167	0.00856605296226503	1.89894197949712e-05	0.000453501124043088	0.20724899805655	0.000276718810022624	0	1.88466806045595e-05	5.89791831069324	0.0144361041861435	0.0094740369188943	1.36549696058258	1.49443611821869	0.000669347862462722	0.000505169876537244	0.00304540161488667	0.00173637395124054	0.950499608036796	1.25428511335332	0.000872231314082218	0.000251534283139039	0.0342842213275295	8.22419109383019e-06	0	0.00061938460815491	0.00725076456429343	0.000313232875074857	3.59736586446617	0.000806590739953354	0	0	0.00143612296115336	5.18931295057879e-06	0.00024916209133312	0	0.000780967155681007	0.00024616274334093	0.00861290666695599	0.000175682247249281	0.000159476189792225	0.00536966798431611	0	0.000106573476832425	0.000919739273725025	0.000698496606083681
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium	0	0	1.5448796711901e-05	0	0	0	0	0	0	0	0	0	0.000117070711915073	0	0	0	0	0	5.1331110452865e-05	0	0.000137302896017853	0.202711109023434	8.56766015962647e-06	0	0	0	6.17162952279096e-06	0.00200262959178551	0	1.48940615032554	0	0	0	0	2.4005481442303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70204508707127e-05	0	0	0	5.93798652252487e-06	0	0	0	0	2.16167611990966e-05	0	0	0.000112719743648473	0.00017634391194951
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium|s__Catenibacterium sp900764565	0	0	1.5448796711901e-05	0	0	0	0	0	0	0	0	0	0.000117070711915073	0	0	0	0	0	5.1331110452865e-05	0	0.000137302896017853	0.202711109023434	8.56766015962647e-06	0	0	0	6.17162952279096e-06	0.00200262959178551	0	1.48940615032554	0	0	0	0	2.4005481442303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70204508707127e-05	0	0	0	5.93798652252487e-06	0	0	0	0	2.16167611990966e-05	0	0	0.000112719743648473	0.00017634391194951
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Coprobacillaceae|g__Erysipelatoclostridium	0	0	2.87420147587947e-05	0	0	0	0	0	0	4.454674769839e-05	0	0	0.000112737416348911	0	0.000225763848467115	0.0151160747575473	5.16459049879279e-05	0.00108685465129535	0.00803615917530585	8.50017848831158e-06	0.000316198228025235	0.00339811121486995	0.000255037923637505	0	1.88466806045595e-05	0.0285813395940959	0.0128255373764048	0.00724525710195106	1.12180663729417	0.0047208633423171	0.000562028569379876	0.000505169876537244	0.00291255878439778	0.00173637395124054	0.950430873393547	1.25426808026304	0.000779062838003123	0.000147005728610341	0.0340718403903727	8.22419109383019e-06	0	8.28563934173561e-06	0.000405175001531208	0	0.00050226853377923	0.000806590739953354	0	0	0.00137910251028265	5.18931295057879e-06	0.00024916209133312	0	0.000765381315093214	0.00024616274334093	0.00855688903603012	0.000164282300229897	0.000159476189792225	0.00518693808540098	0	0.000106573476832425	0.000778755239084066	0.00052215269413417
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Coprobacillaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium spiroforme	0	0	2.87420147587947e-05	0	0	0	0	0	0	0	0	0	0.000112737416348911	0	8.27982724248199e-05	0.0151160747575473	3.00363414836723e-05	0.00108685465129535	0.00795234316928844	8.50017848831158e-06	0.000316198228025235	0.00315548288345763	0.000255037923637505	0	1.88466806045595e-05	0.0276623669210209	0.0128255373764048	0.00691785767101894	1.12106033214713	0.00469151328503263	0.000287534808455746	1.84708553711376e-05	0.000699730957675867	0.00133250878343925	0.00141702864347703	5.85121066257247e-05	0.000755010446421406	9.30939605034188e-05	0.000454189586400073	0	0	0	2.49885957318513e-05	0	0	0.000806590739953354	0	0	0.00137910251028265	0	0.000216238742790222	0	0.000740178660072774	0.00024616274334093	0.00453283985394045	0.000114269725205689	8.99903107039554e-05	0.0046941283496368	0	0.000106573476832425	0.000778755239084066	0.00052215269413417
