X.mOTUs2_clade	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium] glycyrrhizinilyticum	0.0002788918	0.0002543331	0.0004571287	9.33477e-05	2.97702e-05	0.0001993392	5.68121e-05	7.17412e-05	4.74421e-05	2.10745e-05	9.01165e-05	0.000112224	4.52392e-05	4.57931e-05	6.13444e-05	0.0002273846	2.3734e-05	4.28189e-05	2.46628e-05	2.67998e-05	6.70169e-05	0.0001315337	6.98552e-05	2.02257e-05	8.91131e-05	0.0004284732	0.0001252588	0.0001198899	0.0001762642	0.0004483172	2.45556e-05	0	2.85754e-05	0.000152532	0.0001269523	3.73547e-05	0.0016977295	0.0014084817	0.0014351183	2.24157e-05	0.0001094039	0.0001060928	7.01106e-05	0.0001293529	9.337e-05	9.93311e-05	2.85262e-05	6.46055e-05	0	0	4.56981e-05	9.0531e-05	2.25053e-05	0.0002311586	0.0002226172	2.77857e-05	0	2.91925e-05	7.43323e-05	0.0007473294	8.68594e-05	4.09421e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003876774	1.24843e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis	0.0021290429	0.004716643	0.0053195291	0.0133669319	0.0016902416	0.0063495245	0.0041470646	0.0023968357	0.0011946013	0.0043316695	0.0038788862	0.0034904032	0.0104429623	0.0019283044	0.0041352884	0.0043900552	0.0083317801	0.0018590608	0.0098407236	0.0048933245	0.0052525209	0.0017655898	0.0027784503	0.0007056452	0.0036941507	0.002881426	0.0081483774	0.0022815652	0.0067069841	0.0066454915	0.0015142371	0.0021780004	0.0023494346	0.0122440775	0.0122365202	0.0096684364	0.0043138761	0.0094683956	0.0084990033	0.0055965401	0.003863564	0.0042821816	0.0005991208	0.0006509456	0.0122960708	0.0138745795	0.0017351123	0.0021229958	0.009542517	0.0099414594	0.0014482603	0.0019072603	0.0029965995	0.008758516	0.0081534813	0.0056108277	0.006343038	0.0004267745	0.0006619588	0.007791251	0.0038656692	0.0085995254
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15356]	5.44213e-05	0.000580207	0.0004117793	0.0003971318	0	0.0003380853	0.0002615115	0.0001703353	4.64845e-05	0.0002877143	0.0002511018	5.45004e-05	2.46038e-05	0.0003159801	0.0003966734	0.000270913	4.93143e-05	3.65308e-05	0.0001456587	0.0003147649	0.0002845253	4.28811e-05	3.31235e-05	4.50089e-05	5.04471e-05	4.86741e-05	4.76944e-05	4.84164e-05	0.0001030581	0.0007526286	0	0	0.0006011519	0.0008522531	0.0006103364	2.69875e-05	0.0001332234	0.000273683	0.0003062545	0.0007112302	0.0004258553	0.0005355996	0.0001260602	0.0002617788	0.0001591963	0	0.0001779334	0.0001257085	0.0010102117	0.0010992076	0.0003485304	0.0004235101	0.0003417002	0.0001828743	0.00018502	0.0002689743	0.0005220651	7.07087e-05	9.69984e-05	0.0001833085	0.0001861119	0.0003457012
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15369]	0.0010439203	0.0002910156	0.0005777489	0.0051286565	0.0007396265	0.0001649725	4.95454e-05	0.0008824374	0.0002789312	0.0007855809	0.0017112214	0.0008704417	0.004987145	0.0002331313	0.0010134025	0.0011526322	0.0019431204	0.0005712296	0.0003478716	0.0002029553	0.000305232	0.000875477	0.0006369445	0	0.0023041459	0.0007160972	0.0001356947	8.97694e-05	0.0003981458	0.003341402	0.0002025188	0.0002633087	0.0003884888	0.0033161031	0.0036339991	0.0047257675	0.0006709571	0	0	0.0006532386	0.0002135273	0.000169344	6.32811e-05	0	0.0012004401	0.0010084817	0.0009937559	0.0012111396	6.93784e-05	0.0002189283	0.0002008889	0.0002268858	7.75577e-05	0.0077463445	0.0074297535	0.00107641	0.00116935	6.13743e-05	0	0.0027490215	5.22263e-05	0.0009189875
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15370]	0	0	0	0.0001776654	4.37802e-05	0	0	0	0	0	0	0.0001025649	0.0003307225	0	0	0	0.0003202445	0.0001233948	0	0	0	4.32638e-05	4.5475e-05	0	0	2.76399e-05	0	0	0	0	6.6845e-05	0.0001143477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15373]	0	0	0	0	9.74215e-05	0	0	0	0	0	0	0.0002297763	0	4.28924e-05	9.63118e-05	0.0001107654	0	0.0004734754	0.003508384	0.0006178814	0.0005300612	0	7.46017e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48176e-05	0	0	0	0	0	0	0	0	0	0	0.0008586155	0	0.000334406
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15383]	0	0	0	0	7.25954e-05	0	0	0	0	0	7.24151e-05	0	0	4.71541e-05	5.75758e-05	0	0	0	0	0	0	0	5.46045e-05	0	0	0	0	3.49677e-05	0	4.39879e-05	0	0	0	0.0001308871	0.0002155701	0	0	9.70107e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.15627e-05	9.69027e-05	8.35918e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15384]	4.04595e-05	0.001279579	0.000151421	0	0	0.0029940087	6.10647e-05	0	0	0.000548163	5.26726e-05	0	0	0	4.71227e-05	0	0	0	0.0035843683	0.0001074805	0.0002868636	0	0	5.49551e-05	3.82892e-05	2.33668e-05	4.54772e-05	0	0.0011670563	4.43737e-05	4.92549e-05	0	0	0.000349638	0.0002178307	0	0	0.000612854	0.0003631045	1.88218e-05	0.0006875206	0.0005906195	0	0	0.0011522625	0.0012621204	0.0001185899	0.0001382784	0.0001616997	0.0001214461	5.35642e-05	0.0001556312	0.0002043347	0	0	9.6127e-05	9.55795e-05	0	0	0.0014783242	2.70829e-05	0.0004366602
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15387]	0.0001525613	1.74512e-05	3.80077e-05	0.0004853706	1.5334e-05	1.86394e-05	0	7.17104e-05	0.0001712161	5.01892e-05	0.0001672686	0.0003016342	0.0005223312	3.1369e-05	0.0004953481	0.0004773752	0.0004369856	7.09931e-05	0.0012717674	0.0002807228	0.0002092159	9.69049e-05	0.0001171561	0	7.10862e-05	0.000568428	9.81377e-05	0	0	0.0008452925	4.93767e-05	0.0002174169	0	0.0001759842	0.0002629993	0.0004460126	0	0	0	0	7.1942e-05	9.2307e-05	0	0	0.0002827214	0.0003338872	4.30243e-05	0	7.74036e-05	6.63595e-05	0	0	2.25713e-05	0	0	0	0	3.81375e-05	0	0.0006384361	3.72847e-05	0.0001376662
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15388]	0	0	0	0	0	0	0	0	0	0	3.91055e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001025824	0	0	0	0.0007163242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017426602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15389]	0	0	0.0013666098	0	0	0.0007955731	8.34348e-05	0	0	0.000773802	0.0002689016	0	0	4.65294e-05	0.0011545369	0.0012451104	0	0	0.0003428628	0.001911068	0.0016997782	0	0	0.0001602857	0.0005959223	0	0	0.0003386208	0.0022081336	0	0	0	0.0005251879	0.0028594837	0.0028222457	0	0.0030337695	0.0035108643	0.0029636121	0.0036948343	0.0014044339	0.0015824514	6.92439e-05	8.62352e-05	0.0091269243	0.009033141	0	0	0.0006813683	0.0007412008	0	0	0.0013364839	3.49945e-05	0	0.0039224472	0.0040365181	0	0	6.46852e-05	0.0003510866	0.000798127
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15397]	5.31946e-05	0.0012926317	0.0020577779	0.0001970368	6.02058e-05	0.0016739854	0.0035181327	0.0001373483	0	0.0005998906	0.0001654333	0	0	0	0.000118059	0.0001490901	0	0	0	0.0001032311	0.0002032547	0	0	4.13376e-05	9.92359e-05	7.39674e-05	0	4.7915e-05	0.0005734009	0.0002052674	0	0	0.000107891	0.002004955	0.0018182988	0	5.0125e-05	0.0048362932	0.0048660323	6.83044e-05	0	0	0	0	4.21335e-05	0	0	0	0.0070054522	0.0071948589	0.0001474901	0.0002031344	0	0	0	0	0	0	0	2.79668e-05	0.0020772646	0.0047704711
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15400]	0.0002154593	0	0	0.0060660257	0.0002136308	0	0	0.0002367765	0.0003636134	0	0.0001244575	0.0007048379	0.003605487	6.85878e-05	0	0	0.0051708145	9.94837e-05	0	5.19753e-05	0	0.0001258259	0.0011037613	0	0	0.0001832535	0.0006213285	0	0	9.74909e-05	0.0007576633	0.0007214224	0	7.34461e-05	0.0001973324	0.0027402989	0	0	0	0	0	0	0	0	0	0	4.95412e-05	0	0	0	0	0	4.76049e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15419]	4.56579e-05	0	0	0	5.61857e-05	1.90401e-05	0	0	0.0001034277	6.49773e-05	0.0006753303	6.18914e-05	0.0001709198	0.0008787969	5.07705e-05	0.0003104228	4.07803e-05	0.0003205834	0.0001757852	8.04282e-05	0.0001277864	8.11093e-05	0.0001322545	0	0	5.56571e-05	7.76955e-05	0	0	3.3632e-05	8.57988e-05	0.0001739794	7.13174e-05	0.0004705103	0.0002952041	9.09628e-05	0	0	0	0	0.0001988998	0.0001343596	0	0	0	0	0	0.0001034819	0.0001527708	0.0002271969	5.76602e-05	0	4.44183e-05	0	0	7.78847e-05	0.0001195184	4.96746e-05	0	7.24394e-05	0.0001208121	0.0001257112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15420]	0	0.0007703674	0	0	5.39459e-05	3.86534e-05	0	0.0002190919	0	0.0001157487	0	0	0	0	8.91496e-05	0.0002172728	0	0	0	0.0002499411	0.0002318388	0	0	3.99356e-05	0	0	0.0002985032	0.0015563832	0.0011302218	6.7448e-05	0	0	0	0.0002248524	0.000309804	0	0	0	0	0	7.72597e-05	9.7011e-05	0	0	5.05192e-05	0	0	0	0.0001180983	0.0001460994	0.0003396627	0.0004018215	0.0007986591	0	0	0.000125824	0.000235971	0	0	4.02912e-05	4.23315e-05	5.97532e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15430]	0.0001113677	0.0001541974	0.00034897	9.12744e-05	4.45401e-05	0.0001868075	4.07142e-05	0	5.14957e-05	0.0007076359	0.0001893128	4.8096e-05	3.91491e-05	5.23562e-05	0.0003855501	0.0004564734	2.91101e-05	0	9.2452e-05	0.0004913511	0.0005218715	5.06922e-05	9.59313e-05	5.76993e-05	0.0001200834	0.000915338	5.45922e-05	7.24303e-05	0.000146689	0.0004888531	5.56363e-05	0.0002275755	0.0004075777	0.0014294591	0.0013132585	6.07636e-05	0.0001879812	9.3598e-05	0	0.0003112735	6.56497e-05	0.0001266582	5.75917e-05	7.80544e-05	0.0001220972	0.0002471811	6.63354e-05	0.000170596	6.6845e-05	0.0001261618	0.0001152498	0.0001628712	5.62087e-05	6.25082e-05	0.0001002418	0	0.0001028946	6.13743e-05	0.0001318988	0.0003803669	0.0003189037	0.0002118701
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_15433]	0.0004120012	0.0002077671	0.0003010274	0.0007376334	0.0002319135	0.000119759	9.60808e-05	0.0006550283	0.0001415011	0.0003056855	4.14858e-05	0.0008051386	7.55709e-05	0.0001682364	4.46857e-05	0	0.0001307186	6.87785e-05	0.0001934697	5.58267e-05	0.0002250567	0.0001092151	0.00033869	0.0002185461	0.0001020295	8.89825e-05	6.10027e-05	0	5.56968e-05	0.0005668384	0.0001486338	0.0001792786	0.0001066534	8.83596e-05	0	0.0003896423	0.000187695	0	0	9.57443e-05	0.0001813876	0.0002284056	0.0002829439	0.0002248771	5.88973e-05	0	0.0001993441	0.0002781837	7.48902e-05	0	0.0001278909	0.0001969726	3.34474e-05	0.0005704425	0.000438466	4.31605e-05	0	0.000145505	0.0001886296	0.0003915356	0.0004175749	0.0001678227
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_16221]	0	5.94682e-05	6.61872e-05	4.75388e-05	0	0	0	2.41077e-05	0	3.19848e-05	0	0	0	0	0.0001047442	0	0	0	8.2408e-05	7.84449e-05	0.0001350275	3.99257e-05	0	8.78769e-05	0.0001190269	4.47842e-05	0	0	0	0	0	0	4.35959e-05	0	0	0	5.0125e-05	4.40924e-05	0	4.3093e-05	0.0004861817	0.0004505404	0	0	5.02218e-05	0.0002031456	8.65882e-05	9.56076e-05	0	0	0	0	0	6.53995e-05	0	0	6.11414e-05	0	0.0001482337	0.00018286	3.71388e-05	6.62335e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_17355]	0	2.28248e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_24616]	0	0	0	3.85986e-05	6.10622e-05	0	3.65804e-05	0	3.79315e-05	0	3.62341e-05	0.0002668425	0.0005351057	0	0	0	0.0001679178	9.45914e-05	0	0.0001521851	0.0002555728	0.0002011195	0.0001192219	0	4.3911e-05	9.27111e-05	3.35603e-05	0	4.11672e-05	8.01794e-05	9.85097e-05	0.0002806712	0	6.83143e-05	0.0001785578	0.0010418854	0	0	0	0	5.09063e-05	9.21878e-05	0	0	5.06572e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005549743	0	6.21869e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_24950]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06451e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_26414]	0	4.11336e-05	0	0	0	0	0	0	0	4.90904e-05	8.39457e-05	4.46793e-05	0.0001519273	4.32708e-05	8.13582e-05	0	4.2774e-05	0	9.56959e-05	0.0001259201	0.0002364364	5.85301e-05	0	0	4.73908e-05	4.25263e-05	0	9.30625e-05	0.0001670905	7.80977e-05	0	0	9.75707e-05	0.0001998316	0.0003610833	0.0001461159	0	0	0	0	0	0.0001440761	0	0	0	0	0	0	6.95813e-05	0	5.7323e-05	0.0001364336	3.36132e-05	9.59525e-05	0	0	0	0	0	9.6863e-05	0.0001009486	8.03368e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__Lachnospiraceae species incertae sedis [ext_mOTU_v3_26654]	0	0	0	0	0	0	0	0	0	1.12071e-05	0	0	0	0	0	0	0	0	0	6.91478e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86215e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae gen. incertae sedis|s__[Eubacterium] rectale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6686e-05	0	0	0	0.0066746911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39623e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.61984e-05	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003876774	1.24843e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter	0	3.66693e-05	0	0	0	0	0	0	0	6.34084e-05	0	0	0	5.4422e-05	0	0	0	0	0	5.10372e-05	9.65043e-05	0	0	0	0	0	0	0	0	0	0	0	4.95026e-05	5.56314e-05	0.0002178307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001143119	0.0001748288	0	5.42157e-05	8.29335e-05	0	0	0	0	0	0	5.05764e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter massiliensis	0	3.66693e-05	0	0	0	0	0	0	0	6.34084e-05	0	0	0	5.4422e-05	0	0	0	0	0	5.10372e-05	9.65043e-05	0	0	0	0	0	0	0	0	0	0	0	4.95026e-05	5.56314e-05	0.0002178307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001143119	0.0001748288	0	5.42157e-05	8.29335e-05	0	0	0	0	0	0	5.05764e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Niameybacter	0	3.15787e-05	0	0.0002641881	0	0	0	0	4.77203e-05	6.49758e-05	0	0.0003136123	0.0008355947	0	4.36163e-05	0	0.0006947374	0.0001330933	3.98087e-05	0	0	0.0003649839	4.60203e-05	0	0.0002856827	0	0	0	0	0	0.0001686624	0.0002258578	0	9.03744e-05	0	0.0001031601	0	0	0	0	5.65359e-05	8.20859e-05	0	0	0	0	0	0	0	0	0	0	3.99841e-05	0	0	4.97759e-05	0	0.0001124556	0.0001178702	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Niameybacter|s__Niameybacter massiliensis [meta_mOTU_v3_12700]	0	3.15787e-05	0	0.0002641881	0	0	0	0	4.77203e-05	6.49758e-05	0	0.0003136123	0.0008355947	0	4.36163e-05	0	0.0006947374	0.0001330933	3.98087e-05	0	0	0.0003649839	4.60203e-05	0	0.0002856827	0	0	0	0	0	0.0001686624	0.0002258578	0	9.03744e-05	0	0.0001031601	0	0	0	0	5.65359e-05	8.20859e-05	0	0	0	0	0	0	0	0	0	0	3.99841e-05	0	0	4.97759e-05	0	0.0001124556	0.0001178702	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002326906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium species incertae sedis [ext_mOTU_v3_17556]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002326906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	8.82436e-05	0	5.54077e-05	0	1.78621e-05	3.03201e-05	0	3.81411e-05	3.28684e-05	0	0	0	0	5.782e-05	0	7.84142e-05	0.0001726365	0	4.67862e-05	0	0	0	0.0002875105	0	0	0	0.0001071218	0.0005319018	7.10127e-05	0	3.04086e-05	0	0	0	0	5.63797e-05	3.94288e-05	4.04069e-05	0	0	0	0	0	0	0	0	3.28338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_15381]	0	0	0	0	1.78621e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001896888	0	0	0	5.9894e-05	0.0005319018	7.10127e-05	0	3.04086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_15382]	8.82436e-05	0	5.54077e-05	0	0	3.03201e-05	0	3.81411e-05	0	0	0	0	0	5.782e-05	0	0	0.0001726365	0	4.67862e-05	0	0	0	6.03101e-05	0	0	0	4.72279e-05	0	0	0	0	0	0	0	0	5.63797e-05	3.94288e-05	4.04069e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [ext_mOTU_v3_26301]	0	0	0	0	0	0	0	0	3.28684e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75116e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia species incertae sedis [meta_mOTU_v3_12366]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84142e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella	0	0	5.57652e-05	0	0	8.27589e-05	0.0001099589	0	4.41079e-05	0.0001473603	3.18058e-05	0	3.23579e-05	0	0.000146584	4.55511e-05	6.57687e-05	0	6.5046e-05	0.0001026823	0	5.54911e-05	0.0001199688	0.0002233894	0.0001889304	0.0014764558	3.85142e-05	1.22557e-05	2.58701e-05	0.0001018511	1.93866e-05	0	0.0019186611	0.00033798	0.0004448588	4.82839e-05	0.0001489481	0	0	6.29195e-05	0.0002475831	0.000474449	0	0	0.0003039432	0.0002381118	0.000384124	0.0002115939	0.0002207187	0.0003593309	4.55918e-05	0	1.91072e-05	0.0014425717	0.00158595	3.29494e-05	6.16184e-05	0	0	0.0002028028	1.79313e-05	5.72801e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella nexilis	0	0	5.57652e-05	0	0	8.27589e-05	0.0001099589	0	0	3.92914e-05	3.18058e-05	0	0	0	0.0001158944	0	0	0	6.5046e-05	0.0001026823	0	0	0	0.0002233894	0.0001678551	0	0	0	0	0	0	0	0.000112206	9.00534e-05	0.0001181127	0	0.0001489481	0	0	4.28563e-05	5.20082e-05	0.0001022559	0	0	0	0	4.55874e-05	0	6.10086e-05	0.0001460575	0	0	1.91072e-05	7.72136e-05	5.60262e-05	3.29494e-05	6.16184e-05	0	0	0.0001859732	1.79313e-05	5.72801e-05
