Taxa	reERR5004402	reERR5004403	reERR5004404	reERR5004405	reERR5004406	reERR5004407	reERR5004408	reERR5004409	reERR5004410	reERR5004787	reERR5004789	reERR5004790	reERR5004793	reERR5004796	reERR5004798	reERR5004799	reERR5004803	reERR5004804	reERR5004806	reERR5004807
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_flavus	0.0032340223211882	0.0028495853025017	0.00275521731011195	0.00309431159868741	0.00518732539991509	0.00601403859817938	0.00374909136605087	0.006179757627811	0.00263124011750066	0.00206185365900181	0.00643488309049636	0.00518012998512218	0.00439944929246504	0.00817246198433959	0.00610123990753232	0.00409709943569284	0.00337171076534928	0.00744327603389172	0.0090287064059892	0.0103544679529217
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_henricii	0.00225196318700539	0.00178927449226851	0.00290828493845151	0.00132074275553731	0.00256848150869582	0.00362435438698227	0.00249939424403391	0.00282802467713385	0.00196465928773383	0.000829076504145274	0.00219059849889238	0.0030117034797222	0	0.00257789069304672	0	0.0011836065036446	0.00104639299614288	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_mirabilis	0.00355573134790325	0.00341287542043809	0.00474509647852614	0.00335846014979487	0.00654710972804817	0.00573524210687305	0.0038185189839407	0.00576079100897636	0.00273648972220069	0.00197786224845114	0.00821474437084642	0.00710762021214439	0.00465824042731592	0.00724003343579078	0.006440197680173	0.00227616635316269	0.0023253177692064	0.00537569935781069	0.00829664912982792	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_rhizosphaerae	0.00231969140315593	0.00225316047174553	0.00326544273791046	0.00260375000377355	0.00463333919215717	0.00509799298388716	0.00354080851238137	0.00439914949776377	0.00249090731123396	0.00212416986682972	0.0046550218101463	0.0050596618459333	0	0.00680124353059133	0	0	0.00180212127113496	0	0.0112248782344731	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_segnis	0.00609553945354843	0.00407556967683383	0.0075003137886381	0.00407543478851512	0.00856160502898607	0.00792578596713706	0.0065261960816441	0.00837933237669289	0.00606939387103485	0.00353034864346828	0.00903621880793106	0.0148175811202332	0.00465824042731592	0.0109148988918361	0.00677915545281369	0.00391500612743982	0.0049413002595636	0.0153000674029996	0.015373202799387	0.012425361543506
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_soli	0.00260753632179572	0.00238569932302468	0.00301033002401121	0.00290563406218208	0.00473406395720406	0.00549627368575334	0.00527649895962715	0.00502759942601573	0.00326273774570082	0.00222170827908211	0.00438119699778476	0.00578247068106662	0	0.00460729400459413	0	0.00254930631554221	0.00162772243844448	0	0.00610047730134406	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_sp._fwc26	0.00301390561869895	0.00281645058968192	0.0022960144250933	0.00218865942346183	0.00312246771645374	0.00442091579071464	0.00326309804082205	0.00209483309417322	0.00256107371436731	0.00144681978174371	0.00328589774833857	0.00614387509863329	0	0.00427820157569455	0	0.00218511969903618	0.0011626588846032	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_sp._s6	0.00404676091499465	0.00394303082555468	0.00561247970578361	0.0037735507301066	0.00866232979403296	0.00764698947583073	0.00638734084586444	0.00911252395965351	0.00463098260680116	0.00202934085491768	0.00766709474612333	0.00686668393376662	0.0033642847530615	0.00652699983984168	0	0.00218511969903618	0.0031973119326588	0.0066162453634593	0.010248801866258	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__caulobacter|s__caulobacter_vibrioides	0.00475790718457531	0.00516901519988681	0.00392873579404853	0.00418864131041832	0.00825943073384539	0.00904097193236238	0.00485993325228816	0.00607501597310234	0.00428015059113441	0.00409119451391949	0.00862548158938874	0.00758949276889995	0	0.00559457129129287	0.00610123990753232	0	0.00209278599228576	0.00785679136910792	0.0180574128119784	0.00966417008939357
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__phenylobacterium	0.00778874485731189	0.00712396325625426	0.00872485481535452	0.00649050725578334	0.012489870865815	0.0125060140385982	0.00992814935824582	0.0105789071255748	0.00722713952273514	0.00429710893978564	0.0171140507725967	0.0167450713472554	0.0082813163152283	0.0178258398987273	0.00745707099809506	0.0048254726687049	0.00563889559032551	0.0173676440790807	0.0236698519292149	0.0151865529976185
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__phenylobacterium|s__phenylobacterium_parvum	0.00296310945658604	0.00231942989738511	0.0025001045962127	0.00222639493076289	0.00372681630673511	0.00350487017642242	0.00298538756926273	0.00356121626009448	0.00245582410966728	0.00111085413954105	0.00438119699778476	0.0050596618459333	0.00284670248335973	0.00543002507684308	0	0.00145674646602412	0.00255784954612704	0.0062027300282431	0.00756459185366663	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__phenylobacterium|s__phenylobacterium_zucineum	0.00480870334668821	0.00480453335886915	0.00617372767636197	0.00426411232502045	0.00871269217655641	0.00900114386217576	0.00694276178898309	0.00691294921077163	0.00477131541306786	0.00318625480024458	0.0125959413686312	0.0115649413621332	0.00517582269701769	0.0123409660837343	0.00745707099809506	0.00336872620268078	0.00308104604419848	0.0107513987156214	0.0161052600755483	0.0151865529976185
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__terricaulis	0.00218423497085486	0.00125911908715192	0.00244908205343285	0.0015471557993437	0.00216558244850824	0.00306676140436962	0.00298538756926273	0.00251379971300787	0.00210499209400053	0.000471435659219862	0	0.00228889464458887	0	0.00170031088264783	0	0	0	0.00413515335216207	0.00268421001259139	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__caulobacterales|f__caulobacteraceae|g__terricaulis|s__terricaulis_silvestris	0.00218423497085486	0.00125911908715192	0.00244908205343285	0.0015471557993437	0.00216558244850824	0.00306676140436962	0.00298538756926273	0.00251379971300787	0.00210499209400053	0.000471435659219862	0	0.00228889464458887	0	0.00170031088264783	0	0	0	0.00413515335216207	0.00268421001259139	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__emcibacterales	0.00467324691438713	0.00480453335886915	0.00403078087960823	0.00396222826661193	0.00438152727953993	0.0049785087733273	0.00451279516283901	0.00481811611659841	0.00508706422716794	0.000961837120822132	0.00164294887416928	0	0	0.0029069831219463	0	0	0.00267411543458736	0	0.00268421001259139	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__emcibacterales|f__emcibacteraceae	0.00467324691438713	0.00480453335886915	0.00403078087960823	0.00396222826661193	0.00438152727953993	0.0049785087733273	0.00451279516283901	0.00481811611659841	0.00508706422716794	0.000961837120822132	0.00164294887416928	0	0	0.0029069831219463	0	0	0.00267411543458736	0	0.00268421001259139	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__emcibacterales|f__emcibacteraceae|g__luteithermobacter	0.00237048756526884	0.00324720185633915	0.00265317222455225	0.0018867753650533	0.00246775674364893	0.0025888245621302	0.00215225615458476	0.00303750798655117	0.00298207213316741	0.000528333066367086	0	0	0	0.00186485709709762	0	0	0.00180212127113496	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__emcibacterales|f__emcibacteraceae|g__luteithermobacter|s__luteithermobacter_gelatinilyticus	0.00237048756526884	0.00324720185633915	0.00265317222455225	0.0018867753650533	0.00246775674364893	0.0025888245621302	0.00215225615458476	0.00303750798655117	0.00298207213316741	0.000528333066367086	0	0	0	0.00186485709709762	0	0	0.00180212127113496	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__emcibacterales|f__emcibacteraceae|g__paremcibacter	0.00228582729508066	0.00152419678971021	0.00137760865505598	0.00203771739425756	0.00186340815336756	0.00234985614101049	0.00229111139036442	0.00167586647533858	0.00206990889243385	0.000433504054455045	0.00164294887416928	0	0	0.00104212602484867	0	0	0.000813861219222239	0	0.00268421001259139	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__emcibacterales|f__emcibacteraceae|g__paremcibacter|s__paremcibacter_congregatus	0.00228582729508066	0.00152419678971021	0.00137760865505598	0.00203771739425756	0.00186340815336756	0.00234985614101049	0.00229111139036442	0.00167586647533858	0.00206990889243385	0.000433504054455045	0.00164294887416928	0	0	0.00104212602484867	0	0	0.000813861219222239	0	0.00268421001259139	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__holosporales	0.000660350107467747	0.000497020692296809	0	0.000490561594913857	0	0.000557592982612658	0	0	0.000456081620366781	0.000205914425866147	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__holosporales|f__caedimonadaceae	0.000237048756526884	0.000497020692296809	0	0.000490561594913857	0	0	0	0	0	7.8572609869977e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__holosporales|f__caedimonadaceae|g__candidatus_nucleicultrix	0.000237048756526884	0.000497020692296809	0	0.000490561594913857	0	0	0	0	0	7.8572609869977e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__holosporales|f__caedimonadaceae|g__candidatus_nucleicultrix|s__candidatus_nucleicultrix_amoebiphila	0.000237048756526884	0.000497020692296809	0	0.000490561594913857	0	0	0	0	0	7.8572609869977e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__holosporales|f__candidatus_paracaedibacteraceae	0.000423301350940863	0	0	0	0	0.000557592982612658	0	0	0.000456081620366781	0.00012734181599617	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__holosporales|f__candidatus_paracaedibacteraceae|g__candidatus_paracaedibacter	0.000423301350940863	0	0	0	0	0.000557592982612658	0	0	0.000456081620366781	0.00012734181599617	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__holosporales|f__candidatus_paracaedibacteraceae|g__candidatus_paracaedibacter|s__candidatus_paracaedibacter_acanthamoebae	0.000423301350940863	0	0	0	0	0.000557592982612658	0	0	0.000456081620366781	0.00012734181599617	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales	1.6789655463178	1.59639732894453	1.86992517033876	1.37681771938669	2.45612303328601	3.16398172369515	2.23070936280027	2.55464895834424	1.69016831867616	0.444913339288234	1.3131268876798	2.09036315120558	0.512665238139602	1.35673838687667	0.288453064517222	0.389861772969705	0.530230584323289	1.83518105768952	2.57781768845594	0.755185862699755
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae	0.0692351689598876	0.0674291405882671	0.082860609474478	0.0613956703788343	0.101883099844934	0.12968019652763	0.0963655336310853	0.0982476721167241	0.0699909871255175	0.0200333061165038	0.0673609038409407	0.141188659129377	0.0339016386654659	0.0671897042336644	0.0169478886320342	0.0183914241335545	0.0255784954612704	0.138941152632645	0.126157870591795	0.0821454457598454
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aurantimonas	0.00822897826229039	0.00821740877930724	0.00984735075651124	0.00690559783609507	0.0120366094231039	0.017325210531179	0.0136078131064069	0.012987965183874	0.00796388675563533	0.00285028915804192	0.0125959413686312	0.0252983092296665	0.00595219610157034	0.00905004179473847	0.0108466487245019	0.00282244627792173	0.00372050843073024	0.0268784967890534	0.0180574128119784	0.0207089359058434
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aurantimonas|s__aurantimonas_sp._hbx-1	0.00822897826229039	0.00821740877930724	0.00984735075651124	0.00690559783609507	0.0120366094231039	0.017325210531179	0.0136078131064069	0.012987965183874	0.00796388675563533	0.00285028915804192	0.0125959413686312	0.0252983092296665	0.00595219610157034	0.00905004179473847	0.0108466487245019	0.00282244627792173	0.00372050843073024	0.0268784967890534	0.0180574128119784	0.0207089359058434
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aureimonas	0.0320185141851669	0.028197640609639	0.0364300955448136	0.0268299456910579	0.0446714332982979	0.0555999859805193	0.0447113859210511	0.0434677867040943	0.0286629756799738	0.0110408063869019	0.0414844590727744	0.0630048367957884	0.0279494425638955	0.0386135116575508	0.00610123990753232	0.00801210556313266	0.0118591206229526	0.0736057296684848	0.060516734829333	0.0283022124046526
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aureimonas|s__aureimonas_altamirensis	0.00362345956405379	0.00361168369735681	0.00341851036625002	0.00271695652567675	0.00518732539991509	0.00581489824724629	0.00451279516283901	0.00408492453363778	0.00308732173786744	0.000834495304825962	0.00410737218542321	0.00722808835133328	0	0.00411365536124476	0	0	0.00122079182883336	0.0062027300282431	0.00414832456491396	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aureimonas|s__aureimonas_mangrovi	0.00402982886095702	0.00430751266657234	0.00586759241968287	0.00350940217899913	0.00559022446010267	0.00768681754601735	0.00604020275641529	0.00492285777130707	0.00319257134256747	0.00187490503551807	0.00397045977924244	0.00915557857835549	0	0.00553972255314294	0	0.00136569981189761	0.00162772243844448	0.0062027300282431	0.0109808591424193	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aureimonas|s__aureimonas_populi	0.00458858664419896	0.00367795312299639	0.00505123173520525	0.00403769928121406	0.00664783449309507	0.0080054421075103	0.00527649895962715	0.00775088244844092	0.00431523379270108	0.00203746905593871	0.00766709474612333	0.0142152404242888	0.00646977837127211	0.00740457965024057	0	0.00209407304490967	0.00197652010382544	0.0161270980734321	0.0117129164185806	0.0165671487246747
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aureimonas|s__aureimonas_sp._au20	0.00441926610382261	0.00417497381529319	0.00433691613628733	0.00426411232502045	0.00745363261347023	0.00712922456340469	0.00638734084586444	0.00670346590135431	0.00406965138173435	0.00143056337970165	0.00451810940396553	0.0090351104391666	0.00491703156216681	0.00641730236354182	0	0.00209407304490967	0.00209278599228576	0.01199194472127	0.00585645820929029	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aureimonas|s__aureimonas_sp._ot7	0.0094142220449248	0.00669321198959703	0.00928610278593288	0.00607541667547162	0.0104250131823536	0.0161303684255805	0.0132606750169577	0.0102646821614488	0.00764813794153525	0.00215668267091385	0.0150603646798851	0.0127696227540221	0.0116456010682898	0.00970822665253763	0	0	0.0020346530480556	0.0231568587721076	0.0212296610086773	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__aureimonas|s__aureimonas_sp._sa4125	0.00590928685913445	0.00563290117936383	0.00831667447311571	0.00611315218277269	0.00921631600179089	0.0107934070205736	0.00902559032567801	0.0094267489237795	0.00627989308043491	0.00269585333864231	0.00575032105959249	0.0102397918310555	0.00439944929246504	0.00532032760054322	0.00610123990753232	0.00236721300728919	0.00279038132304768	0.00827030670432413	0.00610047730134406	0.0110447658164498
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__martelella	0.0289876765124303	0.0309809564865011	0.0365321406303733	0.0276223913443803	0.0451246947410089	0.0567151719457446	0.0380463346036273	0.0415824369193384	0.0333290414883417	0.00613950117121958	0.0131435909933543	0.052765044964733	0	0.0195261507813751	0	0.00755687229250012	0.00994073346335735	0.0384569261751072	0.0473397038584299	0.0324439995858213
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__aurantimonadaceae|g__martelella|s__martelella_endophytica	0.00487643156283875	0.00470512922040979	0.0048981641068657	0.00418864131041832	0.00679892164066541	0.00884183158142929	0.00680390655320343	0.00638924093722833	0.00575364505693477	0.000774888497338394	0.00205368609271161	0.0106011962486221	0	0.00263273943119665	0	0.00218511969903618	0.00220905188074608	0.00744327603389172	0.00756459185366663	0
